split,method,metric,mean,ci95,n
low_signal_high_risk_shift,safety_filter_distillation,task_success,0.158854,0.013288,10
low_signal_high_risk_shift,safety_filter_distillation,transfer_violation,0.869792,0.017877,10
low_signal_high_risk_shift,safety_filter_distillation,unshielded_violation,0.933854,0.010979,10
low_signal_high_risk_shift,shielded_behavior_cloning,action_regret,0.666976,0.009204,10
low_signal_high_risk_shift,shielded_behavior_cloning,boundary_ece,0.191353,0.014833,10
low_signal_high_risk_shift,shielded_behavior_cloning,boundary_f1,0.888617,0.013288,10
low_signal_high_risk_shift,shielded_behavior_cloning,deployed_violation,0.724479,0.023646,10
low_signal_high_risk_shift,shielded_behavior_cloning,filter_dependence,0.403866,0.006606,10
low_signal_high_risk_shift,shielded_behavior_cloning,intervention_rate,0.915625,0.012895,10
low_signal_high_risk_shift,shielded_behavior_cloning,intervention_severity,0.145411,0.001892,10
low_signal_high_risk_shift,shielded_behavior_cloning,mechanism_utility,-0.148860,0.009508,10
low_signal_high_risk_shift,shielded_behavior_cloning,recovery_success,0.235417,0.022355,10
low_signal_high_risk_shift,shielded_behavior_cloning,robust_utility,-0.537938,0.023491,10
low_signal_high_risk_shift,shielded_behavior_cloning,task_success,0.099479,0.009313,10
low_signal_high_risk_shift,shielded_behavior_cloning,transfer_violation,0.925521,0.013183,10
low_signal_high_risk_shift,shielded_behavior_cloning,unshielded_violation,0.936979,0.007210,10
low_signal_high_risk_shift,unfiltered_policy,action_regret,0.699313,0.003369,10
low_signal_high_risk_shift,unfiltered_policy,boundary_ece,0.667889,0.014409,10
low_signal_high_risk_shift,unfiltered_policy,boundary_f1,0.000000,0.000000,10
low_signal_high_risk_shift,unfiltered_policy,deployed_violation,0.947396,0.009558,10
low_signal_high_risk_shift,unfiltered_policy,filter_dependence,0.000000,0.000000,10
low_signal_high_risk_shift,unfiltered_policy,intervention_rate,0.000000,0.000000,10
low_signal_high_risk_shift,unfiltered_policy,intervention_severity,0.000000,0.000000,10
low_signal_high_risk_shift,unfiltered_policy,mechanism_utility,-0.004671,0.005060,10
low_signal_high_risk_shift,unfiltered_policy,recovery_success,0.000000,0.000000,10
low_signal_high_risk_shift,unfiltered_policy,robust_utility,-0.642109,0.008024,10
low_signal_high_risk_shift,unfiltered_policy,task_success,0.019271,0.003420,10
low_signal_high_risk_shift,unfiltered_policy,transfer_violation,0.963021,0.010592,10
low_signal_high_risk_shift,unfiltered_policy,unshielded_violation,0.945833,0.006125,10
nominal_safety,action_clipping_filter,action_regret,0.626230,0.011476,10
nominal_safety,action_clipping_filter,boundary_ece,0.123707,0.013840,10
nominal_safety,action_clipping_filter,boundary_f1,0.746508,0.019703,10
nominal_safety,action_clipping_filter,deployed_violation,0.505208,0.022365,10
nominal_safety,action_clipping_filter,filter_dependence,0.674025,0.017687,10
nominal_safety,action_clipping_filter,intervention_rate,0.876562,0.019252,10
nominal_safety,action_clipping_filter,intervention_severity,0.208710,0.004636,10
nominal_safety,action_clipping_filter,mechanism_utility,-0.108651,0.021989,10
nominal_safety,action_clipping_filter,recovery_success,0.332292,0.021671,10
nominal_safety,action_clipping_filter,robust_utility,-0.295369,0.035701,10
nominal_safety,action_clipping_filter,task_success,0.273437,0.022991,10
nominal_safety,action_clipping_filter,transfer_violation,0.833854,0.020555,10
nominal_safety,action_clipping_filter,unshielded_violation,0.822396,0.019034,10
nominal_safety,adversarial_safety_critic,action_regret,0.558360,0.009105,10
nominal_safety,adversarial_safety_critic,boundary_ece,0.227919,0.021796,10
nominal_safety,adversarial_safety_critic,boundary_f1,0.529469,0.021619,10
nominal_safety,adversarial_safety_critic,deployed_violation,0.639583,0.019771,10
nominal_safety,adversarial_safety_critic,filter_dependence,0.173204,0.004536,10
nominal_safety,adversarial_safety_critic,intervention_rate,0.439583,0.009405,10
nominal_safety,adversarial_safety_critic,intervention_severity,0.065788,0.001374,10
nominal_safety,adversarial_safety_critic,mechanism_utility,0.167847,0.028290,10
nominal_safety,adversarial_safety_critic,recovery_success,0.146875,0.010521,10
nominal_safety,adversarial_safety_critic,robust_utility,-0.241911,0.028676,10
nominal_safety,adversarial_safety_critic,task_success,0.266667,0.019417,10
nominal_safety,adversarial_safety_critic,transfer_violation,0.707292,0.015653,10
nominal_safety,adversarial_safety_critic,unshielded_violation,0.791666,0.023722,10
nominal_safety,boundary_learning_filter_v4,action_regret,0.504456,0.014610,10
nominal_safety,boundary_learning_filter_v4,boundary_ece,0.115421,0.014599,10
nominal_safety,boundary_learning_filter_v4,boundary_f1,0.712026,0.016221,10
nominal_safety,boundary_learning_filter_v4,deployed_violation,0.502083,0.034875,10
nominal_safety,boundary_learning_filter_v4,filter_dependence,0.240497,0.007115,10
nominal_safety,boundary_learning_filter_v4,intervention_rate,0.766667,0.023318,10
nominal_safety,boundary_learning_filter_v4,intervention_severity,0.104214,0.003406,10
nominal_safety,boundary_learning_filter_v4,mechanism_utility,0.194018,0.025233,10
nominal_safety,boundary_learning_filter_v4,recovery_success,0.285417,0.025816,10
nominal_safety,boundary_learning_filter_v4,robust_utility,-0.101161,0.043896,10
nominal_safety,boundary_learning_filter_v4,task_success,0.341146,0.026237,10
nominal_safety,boundary_learning_filter_v4,transfer_violation,0.635417,0.014030,10
nominal_safety,boundary_learning_filter_v4,unshielded_violation,0.761979,0.021307,10
nominal_safety,cbf_safety_filter,action_regret,0.508304,0.011389,10
nominal_safety,cbf_safety_filter,boundary_ece,0.161445,0.013807,10
nominal_safety,cbf_safety_filter,boundary_f1,0.742962,0.016450,10
nominal_safety,cbf_safety_filter,deployed_violation,0.313542,0.023761,10
nominal_safety,cbf_safety_filter,filter_dependence,0.732661,0.009835,10
nominal_safety,cbf_safety_filter,intervention_rate,0.872396,0.012006,10
nominal_safety,cbf_safety_filter,intervention_severity,0.213780,0.003125,10
nominal_safety,cbf_safety_filter,mechanism_utility,-0.102253,0.018465,10
nominal_safety,cbf_safety_filter,recovery_success,0.496354,0.014600,10
nominal_safety,cbf_safety_filter,robust_utility,0.115501,0.040053,10
nominal_safety,cbf_safety_filter,task_success,0.566146,0.030016,10
nominal_safety,cbf_safety_filter,transfer_violation,0.820313,0.015463,10
nominal_safety,cbf_safety_filter,unshielded_violation,0.810417,0.013371,10
nominal_safety,conformal_uncertainty_shield,action_regret,0.534172,0.009809,10
nominal_safety,conformal_uncertainty_shield,boundary_ece,0.235699,0.019903,10
nominal_safety,conformal_uncertainty_shield,boundary_f1,0.755048,0.013594,10
nominal_safety,conformal_uncertainty_shield,deployed_violation,0.330208,0.019736,10
nominal_safety,conformal_uncertainty_shield,filter_dependence,0.771049,0.014156,10
nominal_safety,conformal_uncertainty_shield,intervention_rate,0.888021,0.016195,10
nominal_safety,conformal_uncertainty_shield,intervention_severity,0.255443,0.004962,10
nominal_safety,conformal_uncertainty_shield,mechanism_utility,-0.114420,0.027824,10
nominal_safety,conformal_uncertainty_shield,recovery_success,0.475521,0.016881,10
nominal_safety,conformal_uncertainty_shield,robust_utility,0.017808,0.031009,10
nominal_safety,conformal_uncertainty_shield,task_success,0.500000,0.021682,10
nominal_safety,conformal_uncertainty_shield,transfer_violation,0.806771,0.019633,10
nominal_safety,conformal_uncertainty_shield,unshielded_violation,0.803125,0.022147,10
nominal_safety,counterfactual_boundary_learning_filter_v5,action_regret,0.463679,0.007138,10
nominal_safety,counterfactual_boundary_learning_filter_v5,boundary_ece,0.087804,0.009838,10
nominal_safety,counterfactual_boundary_learning_filter_v5,boundary_f1,0.725759,0.011426,10
nominal_safety,counterfactual_boundary_learning_filter_v5,deployed_violation,0.457292,0.018185,10
nominal_safety,counterfactual_boundary_learning_filter_v5,filter_dependence,0.190838,0.003514,10
nominal_safety,counterfactual_boundary_learning_filter_v5,intervention_rate,0.756250,0.014259,10
nominal_safety,counterfactual_boundary_learning_filter_v5,intervention_severity,0.109602,0.002111,10
nominal_safety,counterfactual_boundary_learning_filter_v5,mechanism_utility,0.250757,0.024968,10
nominal_safety,counterfactual_boundary_learning_filter_v5,recovery_success,0.316146,0.013271,10
nominal_safety,counterfactual_boundary_learning_filter_v5,robust_utility,0.008152,0.021070,10
nominal_safety,counterfactual_boundary_learning_filter_v5,task_success,0.410417,0.015049,10
nominal_safety,counterfactual_boundary_learning_filter_v5,transfer_violation,0.587500,0.019237,10
nominal_safety,counterfactual_boundary_learning_filter_v5,unshielded_violation,0.740104,0.020499,10
nominal_safety,geometric_projection_filter,action_regret,0.575754,0.010043,10
nominal_safety,geometric_projection_filter,boundary_ece,0.195589,0.017387,10
nominal_safety,geometric_projection_filter,boundary_f1,0.613579,0.021256,10
nominal_safety,geometric_projection_filter,deployed_violation,0.557292,0.020473,10
nominal_safety,geometric_projection_filter,filter_dependence,0.419994,0.018452,10
nominal_safety,geometric_projection_filter,intervention_rate,0.571875,0.022766,10
nominal_safety,geometric_projection_filter,intervention_severity,0.113684,0.004554,10
nominal_safety,geometric_projection_filter,mechanism_utility,0.009495,0.025758,10
nominal_safety,geometric_projection_filter,recovery_success,0.255208,0.024348,10
nominal_safety,geometric_projection_filter,robust_utility,-0.165298,0.032661,10
nominal_safety,geometric_projection_filter,task_success,0.355208,0.021989,10
nominal_safety,geometric_projection_filter,transfer_violation,0.822396,0.020099,10
nominal_safety,geometric_projection_filter,unshielded_violation,0.818750,0.015873,10
nominal_safety,lagrangian_safe_rl,action_regret,0.550721,0.008848,10
nominal_safety,lagrangian_safe_rl,boundary_ece,0.182123,0.020276,10
nominal_safety,lagrangian_safe_rl,boundary_f1,0.565401,0.022617,10
nominal_safety,lagrangian_safe_rl,deployed_violation,0.622917,0.019559,10
nominal_safety,lagrangian_safe_rl,filter_dependence,0.195125,0.007898,10
nominal_safety,lagrangian_safe_rl,intervention_rate,0.522396,0.018765,10
nominal_safety,lagrangian_safe_rl,intervention_severity,0.065151,0.002310,10
nominal_safety,lagrangian_safe_rl,mechanism_utility,0.172511,0.027583,10
nominal_safety,lagrangian_safe_rl,recovery_success,0.166667,0.013526,10
nominal_safety,lagrangian_safe_rl,robust_utility,-0.194698,0.026201,10
nominal_safety,lagrangian_safe_rl,task_success,0.306771,0.015022,10
nominal_safety,lagrangian_safe_rl,transfer_violation,0.722917,0.016305,10
nominal_safety,lagrangian_safe_rl,unshielded_violation,0.775521,0.020946,10
nominal_safety,oracle_boundary_teacher,action_regret,0.264428,0.008314,10
nominal_safety,oracle_boundary_teacher,boundary_ece,0.044606,0.010798,10
nominal_safety,oracle_boundary_teacher,boundary_f1,0.776610,0.012714,10
nominal_safety,oracle_boundary_teacher,deployed_violation,0.100521,0.014441,10
nominal_safety,oracle_boundary_teacher,filter_dependence,0.152925,0.001233,10
nominal_safety,oracle_boundary_teacher,intervention_rate,0.948958,0.007266,10
nominal_safety,oracle_boundary_teacher,intervention_severity,0.077186,0.000607,10
nominal_safety,oracle_boundary_teacher,mechanism_utility,0.363796,0.016787,10
nominal_safety,oracle_boundary_teacher,recovery_success,0.614583,0.014112,10
nominal_safety,oracle_boundary_teacher,robust_utility,0.499711,0.030122,10
nominal_safety,oracle_boundary_teacher,task_success,0.647917,0.022837,10
nominal_safety,oracle_boundary_teacher,transfer_violation,0.448438,0.026813,10
nominal_safety,oracle_boundary_teacher,unshielded_violation,0.707812,0.013564,10
nominal_safety,recovery_policy_shield,action_regret,0.463626,0.011108,10
nominal_safety,recovery_policy_shield,boundary_ece,0.109107,0.015555,10
nominal_safety,recovery_policy_shield,boundary_f1,0.719239,0.017830,10
nominal_safety,recovery_policy_shield,deployed_violation,0.365625,0.027086,10
nominal_safety,recovery_policy_shield,filter_dependence,0.515572,0.016161,10
nominal_safety,recovery_policy_shield,intervention_rate,0.776562,0.021383,10
nominal_safety,recovery_policy_shield,intervention_severity,0.148075,0.004163,10
nominal_safety,recovery_policy_shield,mechanism_utility,0.022367,0.023336,10
nominal_safety,recovery_policy_shield,recovery_success,0.431250,0.025042,10
nominal_safety,recovery_policy_shield,robust_utility,0.131934,0.033691,10
nominal_safety,recovery_policy_shield,task_success,0.549479,0.021908,10
nominal_safety,recovery_policy_shield,transfer_violation,0.707292,0.020518,10
nominal_safety,recovery_policy_shield,unshielded_violation,0.811979,0.013734,10
nominal_safety,robust_mpc_shield,action_regret,0.449890,0.009361,10
nominal_safety,robust_mpc_shield,boundary_ece,0.117674,0.016949,10
nominal_safety,robust_mpc_shield,boundary_f1,0.762815,0.017299,10
nominal_safety,robust_mpc_shield,deployed_violation,0.229687,0.024083,10
nominal_safety,robust_mpc_shield,filter_dependence,0.743391,0.012122,10
nominal_safety,robust_mpc_shield,intervention_rate,0.923958,0.013020,10
nominal_safety,robust_mpc_shield,intervention_severity,0.211340,0.002913,10
nominal_safety,robust_mpc_shield,mechanism_utility,-0.086758,0.022481,10
nominal_safety,robust_mpc_shield,recovery_success,0.575521,0.022378,10
nominal_safety,robust_mpc_shield,robust_utility,0.288332,0.032059,10
nominal_safety,robust_mpc_shield,task_success,0.682292,0.027350,10
nominal_safety,robust_mpc_shield,transfer_violation,0.787500,0.026349,10
nominal_safety,robust_mpc_shield,unshielded_violation,0.807292,0.015519,10
nominal_safety,safety_filter_distillation,action_regret,0.497650,0.008362,10
nominal_safety,safety_filter_distillation,boundary_ece,0.117374,0.010670,10
nominal_safety,safety_filter_distillation,boundary_f1,0.712861,0.020205,10
nominal_safety,safety_filter_distillation,deployed_violation,0.485938,0.020533,10
nominal_safety,safety_filter_distillation,filter_dependence,0.251850,0.006654,10
nominal_safety,safety_filter_distillation,intervention_rate,0.781771,0.017045,10
nominal_safety,safety_filter_distillation,intervention_severity,0.103973,0.002187,10
nominal_safety,safety_filter_distillation,mechanism_utility,0.167278,0.022243,10
nominal_safety,safety_filter_distillation,recovery_success,0.295833,0.025636,10
nominal_safety,safety_filter_distillation,robust_utility,-0.047896,0.023702,10
nominal_safety,safety_filter_distillation,task_success,0.385937,0.013306,10
nominal_safety,safety_filter_distillation,transfer_violation,0.685937,0.022003,10
nominal_safety,safety_filter_distillation,unshielded_violation,0.770312,0.017970,10
nominal_safety,shielded_behavior_cloning,action_regret,0.574900,0.007071,10
nominal_safety,shielded_behavior_cloning,boundary_ece,0.154639,0.018976,10
nominal_safety,shielded_behavior_cloning,boundary_f1,0.622455,0.029021,10
nominal_safety,shielded_behavior_cloning,deployed_violation,0.655729,0.013218,10
nominal_safety,shielded_behavior_cloning,filter_dependence,0.234672,0.012208,10
nominal_safety,shielded_behavior_cloning,intervention_rate,0.567187,0.028243,10
nominal_safety,shielded_behavior_cloning,intervention_severity,0.081285,0.004289,10
nominal_safety,shielded_behavior_cloning,mechanism_utility,0.126889,0.022662,10
nominal_safety,shielded_behavior_cloning,recovery_success,0.151562,0.007048,10
nominal_safety,shielded_behavior_cloning,robust_utility,-0.245057,0.027686,10
nominal_safety,shielded_behavior_cloning,task_success,0.290625,0.022561,10
nominal_safety,shielded_behavior_cloning,transfer_violation,0.746875,0.018712,10
nominal_safety,shielded_behavior_cloning,unshielded_violation,0.794792,0.020143,10
nominal_safety,unfiltered_policy,action_regret,0.619208,0.006277,10
nominal_safety,unfiltered_policy,boundary_ece,0.470565,0.020880,10
nominal_safety,unfiltered_policy,boundary_f1,0.000000,0.000000,10
nominal_safety,unfiltered_policy,deployed_violation,0.806771,0.016977,10
nominal_safety,unfiltered_policy,filter_dependence,0.000000,0.000000,10
nominal_safety,unfiltered_policy,intervention_rate,0.000000,0.000000,10
nominal_safety,unfiltered_policy,intervention_severity,0.000000,0.000000,10
nominal_safety,unfiltered_policy,mechanism_utility,0.174017,0.020720,10
nominal_safety,unfiltered_policy,recovery_success,0.000000,0.000000,10
nominal_safety,unfiltered_policy,robust_utility,-0.372209,0.018376,10
nominal_safety,unfiltered_policy,task_success,0.194792,0.013628,10
nominal_safety,unfiltered_policy,transfer_violation,0.828125,0.016740,10
nominal_safety,unfiltered_policy,unshielded_violation,0.815625,0.020027,10
novel_obstacle_shift,action_clipping_filter,action_regret,0.690292,0.009786,10
novel_obstacle_shift,action_clipping_filter,boundary_ece,0.164648,0.018279,10
novel_obstacle_shift,action_clipping_filter,boundary_f1,0.849713,0.010416,10
novel_obstacle_shift,action_clipping_filter,deployed_violation,0.583333,0.022978,10
novel_obstacle_shift,action_clipping_filter,filter_dependence,0.757696,0.009208,10
novel_obstacle_shift,action_clipping_filter,intervention_rate,0.946354,0.010214,10
novel_obstacle_shift,action_clipping_filter,intervention_severity,0.233943,0.002591,10
novel_obstacle_shift,action_clipping_filter,mechanism_utility,-0.254770,0.014260,10
novel_obstacle_shift,action_clipping_filter,recovery_success,0.336979,0.024728,10
novel_obstacle_shift,action_clipping_filter,robust_utility,-0.494949,0.031524,10
novel_obstacle_shift,action_clipping_filter,task_success,0.151042,0.021575,10
novel_obstacle_shift,action_clipping_filter,transfer_violation,0.922917,0.011367,10
novel_obstacle_shift,action_clipping_filter,unshielded_violation,0.901563,0.012682,10
novel_obstacle_shift,adversarial_safety_critic,action_regret,0.602127,0.008319,10
novel_obstacle_shift,adversarial_safety_critic,boundary_ece,0.258900,0.013672,10
novel_obstacle_shift,adversarial_safety_critic,boundary_f1,0.758201,0.011661,10
novel_obstacle_shift,adversarial_safety_critic,deployed_violation,0.638021,0.017434,10
novel_obstacle_shift,adversarial_safety_critic,filter_dependence,0.303990,0.005280,10
novel_obstacle_shift,adversarial_safety_critic,intervention_rate,0.741667,0.014210,10
novel_obstacle_shift,adversarial_safety_critic,intervention_severity,0.115152,0.002209,10
novel_obstacle_shift,adversarial_safety_critic,mechanism_utility,-0.019576,0.018939,10
novel_obstacle_shift,adversarial_safety_critic,recovery_success,0.248438,0.019727,10
novel_obstacle_shift,adversarial_safety_critic,robust_utility,-0.382821,0.027025,10
novel_obstacle_shift,adversarial_safety_critic,task_success,0.168229,0.017945,10
novel_obstacle_shift,adversarial_safety_critic,transfer_violation,0.840104,0.014198,10
novel_obstacle_shift,adversarial_safety_critic,unshielded_violation,0.880208,0.015667,10
novel_obstacle_shift,boundary_learning_filter_v4,action_regret,0.564966,0.006854,10
novel_obstacle_shift,boundary_learning_filter_v4,boundary_ece,0.122169,0.012936,10
novel_obstacle_shift,boundary_learning_filter_v4,boundary_f1,0.844051,0.013641,10
novel_obstacle_shift,boundary_learning_filter_v4,deployed_violation,0.568750,0.017271,10
novel_obstacle_shift,boundary_learning_filter_v4,filter_dependence,0.301091,0.005784,10
novel_obstacle_shift,boundary_learning_filter_v4,intervention_rate,0.922917,0.014972,10
novel_obstacle_shift,boundary_learning_filter_v4,intervention_severity,0.132162,0.002559,10
novel_obstacle_shift,boundary_learning_filter_v4,mechanism_utility,0.007926,0.016202,10
novel_obstacle_shift,boundary_learning_filter_v4,recovery_success,0.323437,0.012682,10
novel_obstacle_shift,boundary_learning_filter_v4,robust_utility,-0.302057,0.021112,10
novel_obstacle_shift,boundary_learning_filter_v4,task_success,0.206771,0.014198,10
novel_obstacle_shift,boundary_learning_filter_v4,transfer_violation,0.771354,0.018728,10
novel_obstacle_shift,boundary_learning_filter_v4,unshielded_violation,0.875000,0.013526,10
novel_obstacle_shift,cbf_safety_filter,action_regret,0.550077,0.008665,10
novel_obstacle_shift,cbf_safety_filter,boundary_ece,0.201636,0.011714,10
novel_obstacle_shift,cbf_safety_filter,boundary_f1,0.857208,0.009999,10
novel_obstacle_shift,cbf_safety_filter,deployed_violation,0.310417,0.019500,10
novel_obstacle_shift,cbf_safety_filter,filter_dependence,0.842965,0.010373,10
novel_obstacle_shift,cbf_safety_filter,intervention_rate,0.963021,0.011634,10
novel_obstacle_shift,cbf_safety_filter,intervention_severity,0.247664,0.003222,10
novel_obstacle_shift,cbf_safety_filter,mechanism_utility,-0.269104,0.009672,10
novel_obstacle_shift,cbf_safety_filter,recovery_success,0.592187,0.013183,10
novel_obstacle_shift,cbf_safety_filter,robust_utility,-0.035222,0.027844,10
novel_obstacle_shift,cbf_safety_filter,task_success,0.448958,0.020462,10
novel_obstacle_shift,cbf_safety_filter,transfer_violation,0.906250,0.008608,10
novel_obstacle_shift,cbf_safety_filter,unshielded_violation,0.902604,0.008342,10
novel_obstacle_shift,conformal_uncertainty_shield,action_regret,0.577732,0.009170,10
novel_obstacle_shift,conformal_uncertainty_shield,boundary_ece,0.258636,0.011233,10
novel_obstacle_shift,conformal_uncertainty_shield,boundary_f1,0.866823,0.008048,10
novel_obstacle_shift,conformal_uncertainty_shield,deployed_violation,0.331250,0.020541,10
novel_obstacle_shift,conformal_uncertainty_shield,filter_dependence,0.896593,0.004016,10
novel_obstacle_shift,conformal_uncertainty_shield,intervention_rate,0.993229,0.003420,10
novel_obstacle_shift,conformal_uncertainty_shield,intervention_severity,0.308307,0.001494,10
novel_obstacle_shift,conformal_uncertainty_shield,mechanism_utility,-0.285982,0.019530,10
novel_obstacle_shift,conformal_uncertainty_shield,recovery_success,0.558333,0.018121,10
novel_obstacle_shift,conformal_uncertainty_shield,robust_utility,-0.119338,0.027991,10
novel_obstacle_shift,conformal_uncertainty_shield,task_success,0.406771,0.016839,10
novel_obstacle_shift,conformal_uncertainty_shield,transfer_violation,0.899479,0.016323,10
novel_obstacle_shift,conformal_uncertainty_shield,unshielded_violation,0.889063,0.014992,10
novel_obstacle_shift,counterfactual_boundary_learning_filter_v5,action_regret,0.508668,0.012400,10
novel_obstacle_shift,counterfactual_boundary_learning_filter_v5,boundary_ece,0.102436,0.013304,10
novel_obstacle_shift,counterfactual_boundary_learning_filter_v5,boundary_f1,0.854592,0.008428,10
novel_obstacle_shift,counterfactual_boundary_learning_filter_v5,deployed_violation,0.478125,0.030428,10
novel_obstacle_shift,counterfactual_boundary_learning_filter_v5,filter_dependence,0.250177,0.002360,10
novel_obstacle_shift,counterfactual_boundary_learning_filter_v5,intervention_rate,0.959896,0.008060,10
novel_obstacle_shift,counterfactual_boundary_learning_filter_v5,intervention_severity,0.146952,0.001113,10
novel_obstacle_shift,counterfactual_boundary_learning_filter_v5,mechanism_utility,0.044807,0.020157,10
novel_obstacle_shift,counterfactual_boundary_learning_filter_v5,recovery_success,0.398958,0.031600,10
novel_obstacle_shift,counterfactual_boundary_learning_filter_v5,robust_utility,-0.153918,0.035847,10
novel_obstacle_shift,counterfactual_boundary_learning_filter_v5,task_success,0.288021,0.020363,10
novel_obstacle_shift,counterfactual_boundary_learning_filter_v5,transfer_violation,0.733333,0.014259,10
novel_obstacle_shift,counterfactual_boundary_learning_filter_v5,unshielded_violation,0.870313,0.017314,10
novel_obstacle_shift,geometric_projection_filter,action_regret,0.623839,0.006831,10
novel_obstacle_shift,geometric_projection_filter,boundary_ece,0.235549,0.016013,10
novel_obstacle_shift,geometric_projection_filter,boundary_f1,0.760072,0.013536,10
novel_obstacle_shift,geometric_projection_filter,deployed_violation,0.551562,0.020499,10
novel_obstacle_shift,geometric_projection_filter,filter_dependence,0.576990,0.012879,10
novel_obstacle_shift,geometric_projection_filter,intervention_rate,0.756771,0.018137,10
novel_obstacle_shift,geometric_projection_filter,intervention_severity,0.155558,0.003724,10
novel_obstacle_shift,geometric_projection_filter,mechanism_utility,-0.170768,0.014365,10
novel_obstacle_shift,geometric_projection_filter,recovery_success,0.357813,0.018888,10
novel_obstacle_shift,geometric_projection_filter,robust_utility,-0.326524,0.023563,10
novel_obstacle_shift,geometric_projection_filter,task_success,0.237500,0.019911,10
novel_obstacle_shift,geometric_projection_filter,transfer_violation,0.928125,0.012714,10
novel_obstacle_shift,geometric_projection_filter,unshielded_violation,0.900000,0.012622,10
novel_obstacle_shift,lagrangian_safe_rl,action_regret,0.601332,0.009234,10
novel_obstacle_shift,lagrangian_safe_rl,boundary_ece,0.218069,0.015742,10
novel_obstacle_shift,lagrangian_safe_rl,boundary_f1,0.768481,0.015848,10
novel_obstacle_shift,lagrangian_safe_rl,deployed_violation,0.653646,0.020712,10
novel_obstacle_shift,lagrangian_safe_rl,filter_dependence,0.291375,0.008848,10
novel_obstacle_shift,lagrangian_safe_rl,intervention_rate,0.742188,0.022013,10
novel_obstacle_shift,lagrangian_safe_rl,intervention_severity,0.096159,0.002895,10
novel_obstacle_shift,lagrangian_safe_rl,mechanism_utility,-0.024944,0.018903,10
novel_obstacle_shift,lagrangian_safe_rl,recovery_success,0.248438,0.020306,10
novel_obstacle_shift,lagrangian_safe_rl,robust_utility,-0.364235,0.028495,10
novel_obstacle_shift,lagrangian_safe_rl,task_success,0.188542,0.019116,10
novel_obstacle_shift,lagrangian_safe_rl,transfer_violation,0.853125,0.013336,10
novel_obstacle_shift,lagrangian_safe_rl,unshielded_violation,0.889583,0.015873,10
novel_obstacle_shift,oracle_boundary_teacher,action_regret,0.319990,0.005212,10
novel_obstacle_shift,oracle_boundary_teacher,boundary_ece,0.037219,0.008107,10
novel_obstacle_shift,oracle_boundary_teacher,boundary_f1,0.868713,0.007799,10
novel_obstacle_shift,oracle_boundary_teacher,deployed_violation,0.168750,0.015233,10
novel_obstacle_shift,oracle_boundary_teacher,filter_dependence,0.167325,0.000783,10
novel_obstacle_shift,oracle_boundary_teacher,intervention_rate,0.998958,0.001361,10
novel_obstacle_shift,oracle_boundary_teacher,intervention_severity,0.088881,0.000157,10
novel_obstacle_shift,oracle_boundary_teacher,mechanism_utility,0.161043,0.012951,10
novel_obstacle_shift,oracle_boundary_teacher,recovery_success,0.679687,0.016337,10
novel_obstacle_shift,oracle_boundary_teacher,robust_utility,0.296137,0.016065,10
novel_obstacle_shift,oracle_boundary_teacher,task_success,0.498438,0.014198,10
novel_obstacle_shift,oracle_boundary_teacher,transfer_violation,0.616667,0.019500,10
novel_obstacle_shift,oracle_boundary_teacher,unshielded_violation,0.847396,0.010438,10
novel_obstacle_shift,recovery_policy_shield,action_regret,0.505444,0.010067,10
novel_obstacle_shift,recovery_policy_shield,boundary_ece,0.139446,0.016903,10
novel_obstacle_shift,recovery_policy_shield,boundary_f1,0.845821,0.007734,10
novel_obstacle_shift,recovery_policy_shield,deployed_violation,0.368750,0.023169,10
novel_obstacle_shift,recovery_policy_shield,filter_dependence,0.640370,0.006353,10
novel_obstacle_shift,recovery_policy_shield,intervention_rate,0.928646,0.010766,10
novel_obstacle_shift,recovery_policy_shield,intervention_severity,0.184580,0.002600,10
novel_obstacle_shift,recovery_policy_shield,mechanism_utility,-0.159409,0.013443,10
novel_obstacle_shift,recovery_policy_shield,recovery_success,0.527604,0.025100,10
novel_obstacle_shift,recovery_policy_shield,robust_utility,-0.004878,0.031583,10
novel_obstacle_shift,recovery_policy_shield,task_success,0.453125,0.020360,10
novel_obstacle_shift,recovery_policy_shield,transfer_violation,0.850521,0.012368,10
novel_obstacle_shift,recovery_policy_shield,unshielded_violation,0.896354,0.013734,10
novel_obstacle_shift,robust_mpc_shield,action_regret,0.493600,0.007382,10
novel_obstacle_shift,robust_mpc_shield,boundary_ece,0.168250,0.012368,10
novel_obstacle_shift,robust_mpc_shield,boundary_f1,0.861701,0.010037,10
novel_obstacle_shift,robust_mpc_shield,deployed_violation,0.251562,0.012737,10
novel_obstacle_shift,robust_mpc_shield,filter_dependence,0.819422,0.008874,10
novel_obstacle_shift,robust_mpc_shield,intervention_rate,0.978125,0.008715,10
novel_obstacle_shift,robust_mpc_shield,intervention_severity,0.236128,0.001826,10
novel_obstacle_shift,robust_mpc_shield,mechanism_utility,-0.251057,0.012963,10
novel_obstacle_shift,robust_mpc_shield,recovery_success,0.650521,0.021545,10
novel_obstacle_shift,robust_mpc_shield,robust_utility,0.132895,0.027687,10
novel_obstacle_shift,robust_mpc_shield,task_success,0.566667,0.022766,10
novel_obstacle_shift,robust_mpc_shield,transfer_violation,0.906250,0.005487,10
novel_obstacle_shift,robust_mpc_shield,unshielded_violation,0.900521,0.012682,10
novel_obstacle_shift,safety_filter_distillation,action_regret,0.547533,0.007310,10
novel_obstacle_shift,safety_filter_distillation,boundary_ece,0.135537,0.012187,10
