seed,split,method,task_success,deployed_violation,unshielded_violation,intervention_rate,intervention_severity,filter_dependence,boundary_f1,boundary_ece,transfer_violation,recovery_success,robust_utility,mechanism_utility,action_regret
7,contact_mode_shift,unfiltered_policy,0.041667,0.901042,0.906250,0.000000,0.000000,0.000000,0.000000,0.578124,0.911458,0.000000,-0.589737,0.052313,0.680000
7,human_motion_shift,action_clipping_filter,0.182292,0.604167,0.906250,0.921875,0.225248,0.740406,0.844037,0.192188,0.901042,0.317708,-0.469894,-0.244956,0.687068
7,human_motion_shift,adversarial_safety_critic,0.244792,0.630208,0.864583,0.729167,0.112637,0.298146,0.737931,0.277439,0.791667,0.239583,-0.296987,0.014975,0.583161
7,human_motion_shift,boundary_learning_filter_v4,0.302083,0.567708,0.875000,0.885417,0.126794,0.289661,0.831250,0.140593,0.781250,0.307292,-0.199210,0.012097,0.543232
7,human_motion_shift,cbf_safety_filter,0.562500,0.317708,0.880208,0.958333,0.244669,0.845021,0.874251,0.221588,0.901042,0.562500,0.077806,-0.243260,0.529410
7,human_motion_shift,conformal_uncertainty_shield,0.406250,0.354167,0.911458,0.994792,0.305294,0.902807,0.879765,0.289192,0.890625,0.552083,-0.134708,-0.308119,0.585373
7,human_motion_shift,counterfactual_boundary_learning_filter_v5,0.322917,0.515625,0.875000,0.885417,0.135222,0.231729,0.831250,0.143118,0.755208,0.364583,-0.134513,0.042056,0.509364
7,human_motion_shift,geometric_projection_filter,0.296875,0.562500,0.911458,0.723958,0.148743,0.552646,0.740484,0.255273,0.911458,0.343750,-0.265335,-0.166227,0.611316
7,human_motion_shift,lagrangian_safe_rl,0.229167,0.666667,0.880208,0.666667,0.087024,0.259656,0.697842,0.232002,0.843750,0.208333,-0.321572,0.000930,0.591923
7,human_motion_shift,oracle_boundary_teacher,0.557292,0.135417,0.864583,1.000000,0.089381,0.168187,0.877193,0.042038,0.609375,0.729167,0.377598,0.147875,0.297746
7,human_motion_shift,recovery_policy_shield,0.484375,0.442708,0.880208,0.864583,0.171956,0.600479,0.835443,0.154871,0.828125,0.427083,-0.007719,-0.121346,0.515801
7,human_motion_shift,robust_mpc_shield,0.583333,0.270833,0.901042,0.979167,0.232599,0.825000,0.875740,0.192633,0.875000,0.625000,0.137839,-0.243806,0.496468
7,human_motion_shift,safety_filter_distillation,0.333333,0.505208,0.880208,0.916667,0.128514,0.310312,0.865031,0.176652,0.765625,0.380208,-0.133081,0.005785,0.525770
7,human_motion_shift,shielded_behavior_cloning,0.151042,0.744792,0.885417,0.677083,0.100571,0.294927,0.764286,0.256373,0.864583,0.151042,-0.462896,-0.030321,0.642019
7,human_motion_shift,unfiltered_policy,0.078125,0.911458,0.901042,0.000000,0.000000,0.000000,0.000000,0.609790,0.880208,0.000000,-0.558687,0.067292,0.676042
7,low_signal_high_risk_shift,action_clipping_filter,0.057292,0.656250,0.958333,0.979167,0.251409,0.805802,0.917379,0.163073,0.947917,0.322917,-0.652351,-0.344122,0.741291
7,low_signal_high_risk_shift,adversarial_safety_critic,0.130208,0.682292,0.921875,0.885417,0.147344,0.371021,0.858859,0.255099,0.869792,0.250000,-0.472652,-0.102965,0.637736
7,low_signal_high_risk_shift,boundary_learning_filter_v4,0.135417,0.651042,0.932292,0.994792,0.153267,0.332318,0.915254,0.129032,0.859375,0.296875,-0.439953,-0.095315,0.613116
7,low_signal_high_risk_shift,cbf_safety_filter,0.385417,0.333333,0.953125,1.000000,0.275969,0.897406,0.918310,0.192584,0.968750,0.619792,-0.134281,-0.365691,0.581747
7,low_signal_high_risk_shift,conformal_uncertainty_shield,0.265625,0.359375,0.906250,1.000000,0.333754,0.926047,0.918310,0.276856,0.921875,0.546875,-0.295969,-0.329312,0.623076
7,low_signal_high_risk_shift,counterfactual_boundary_learning_filter_v5,0.223958,0.515625,0.932292,0.994792,0.163594,0.265854,0.915254,0.135278,0.786458,0.427083,-0.251630,-0.044561,0.538358
7,low_signal_high_risk_shift,geometric_projection_filter,0.135417,0.578125,0.927083,0.895833,0.194429,0.702552,0.877612,0.233686,0.958333,0.369792,-0.484878,-0.262956,0.674820
7,low_signal_high_risk_shift,lagrangian_safe_rl,0.171875,0.625000,0.927083,0.875000,0.122184,0.350438,0.858006,0.213906,0.880208,0.312500,-0.382635,-0.096519,0.607271
7,low_signal_high_risk_shift,oracle_boundary_teacher,0.416667,0.239583,0.916667,1.000000,0.099419,0.171844,0.918310,0.038496,0.666667,0.677083,0.163095,0.069148,0.361450
7,low_signal_high_risk_shift,recovery_policy_shield,0.348958,0.453125,0.932292,0.973958,0.205762,0.689510,0.914286,0.131717,0.895833,0.484375,-0.181542,-0.235706,0.562987
7,low_signal_high_risk_shift,robust_mpc_shield,0.473958,0.291667,0.937500,1.000000,0.256434,0.859219,0.918310,0.174310,0.937500,0.645833,-0.001886,-0.318975,0.533406
7,low_signal_high_risk_shift,safety_filter_distillation,0.156250,0.609375,0.932292,0.989583,0.149389,0.340500,0.917847,0.163323,0.854167,0.322917,-0.393623,-0.094797,0.601900
7,low_signal_high_risk_shift,shielded_behavior_cloning,0.109375,0.651042,0.947917,0.937500,0.148266,0.412562,0.897959,0.163020,0.895833,0.296875,-0.483928,-0.152057,0.643054
7,low_signal_high_risk_shift,unfiltered_policy,0.026042,0.916667,0.947917,0.000000,0.000000,0.000000,0.000000,0.664949,0.973958,0.000000,-0.615725,-0.008917,0.688125
7,nominal_safety,action_clipping_filter,0.270833,0.510417,0.776042,0.895833,0.213653,0.679042,0.732394,0.089571,0.838542,0.296875,-0.303771,-0.066717,0.629909
7,nominal_safety,adversarial_safety_critic,0.281250,0.635417,0.739583,0.458333,0.069024,0.178979,0.550000,0.184524,0.666667,0.140625,-0.226316,0.229811,0.555385
7,nominal_safety,boundary_learning_filter_v4,0.390625,0.416667,0.697917,0.755208,0.102178,0.232057,0.669261,0.079724,0.630208,0.307292,0.006086,0.266824,0.465847
7,nominal_safety,cbf_safety_filter,0.546875,0.312500,0.786458,0.854167,0.207904,0.707448,0.717391,0.129303,0.791667,0.468750,0.102991,-0.059762,0.507742
7,nominal_safety,conformal_uncertainty_shield,0.463542,0.291667,0.755208,0.911458,0.261107,0.773474,0.710801,0.180013,0.739583,0.458333,0.002391,-0.047843,0.530441
7,nominal_safety,counterfactual_boundary_learning_filter_v5,0.432292,0.390625,0.692708,0.776042,0.112725,0.191479,0.689655,0.081188,0.598958,0.328125,0.071777,0.296435,0.438610
7,nominal_safety,geometric_projection_filter,0.416667,0.505208,0.786458,0.562500,0.111737,0.403594,0.572727,0.165650,0.822917,0.255208,-0.065169,0.050848,0.544477
7,nominal_safety,lagrangian_safe_rl,0.276042,0.630208,0.723958,0.473958,0.059323,0.172156,0.492611,0.151785,0.677083,0.151042,-0.224754,0.246444,0.555395
7,nominal_safety,oracle_boundary_teacher,0.651042,0.052083,0.677083,0.953125,0.077482,0.151031,0.745763,0.061665,0.453125,0.635417,0.533802,0.395359,0.248129
7,nominal_safety,recovery_policy_shield,0.510417,0.406250,0.786458,0.723958,0.137909,0.472135,0.669323,0.094023,0.682292,0.369792,0.077567,0.071043,0.477397
7,nominal_safety,robust_mpc_shield,0.718750,0.197917,0.791667,0.932292,0.212797,0.737813,0.735395,0.082244,0.770833,0.578125,0.346701,-0.062657,0.432024
7,nominal_safety,safety_filter_distillation,0.406250,0.479167,0.770833,0.776042,0.102375,0.245625,0.681992,0.115835,0.661458,0.296875,-0.020958,0.177294,0.490386
7,nominal_safety,shielded_behavior_cloning,0.276042,0.651042,0.739583,0.630208,0.090975,0.254677,0.618026,0.113807,0.697917,0.130208,-0.263932,0.187483,0.580462
7,nominal_safety,unfiltered_policy,0.177083,0.755208,0.796875,0.000000,0.000000,0.000000,0.000000,0.413694,0.812500,0.000000,-0.357937,0.198750,0.606250
7,novel_obstacle_shift,action_clipping_filter,0.171875,0.536458,0.947917,0.958333,0.238211,0.771760,0.868263,0.198908,0.921875,0.411458,-0.447896,-0.304831,0.673581
7,novel_obstacle_shift,adversarial_safety_critic,0.130208,0.703125,0.895833,0.739583,0.115386,0.303417,0.753425,0.287237,0.848958,0.187500,-0.463106,-0.040540,0.630538
7,novel_obstacle_shift,boundary_learning_filter_v4,0.244792,0.557292,0.901042,0.932292,0.134048,0.306615,0.869301,0.109826,0.755208,0.343750,-0.257232,-0.014518,0.554697
7,novel_obstacle_shift,cbf_safety_filter,0.437500,0.348958,0.911458,0.958333,0.245123,0.842083,0.862275,0.215418,0.911458,0.567708,-0.070465,-0.280161,0.564139
7,novel_obstacle_shift,conformal_uncertainty_shield,0.442708,0.343750,0.916667,0.989583,0.306641,0.899271,0.882353,0.274553,0.875000,0.572917,-0.090193,-0.306563,0.574566
7,novel_obstacle_shift,counterfactual_boundary_learning_filter_v5,0.296875,0.427083,0.890625,0.979167,0.149645,0.255792,0.863905,0.134270,0.718750,0.468750,-0.114459,0.028115,0.491723
7,novel_obstacle_shift,geometric_projection_filter,0.270833,0.604167,0.911458,0.734375,0.151487,0.558625,0.735395,0.268775,0.942708,0.317708,-0.320494,-0.180164,0.631069
7,novel_obstacle_shift,lagrangian_safe_rl,0.182292,0.671875,0.901042,0.703125,0.090665,0.274969,0.729825,0.261294,0.854167,0.276042,-0.377336,-0.030396,0.605458
7,novel_obstacle_shift,oracle_boundary_teacher,0.494792,0.218750,0.843750,1.000000,0.089185,0.168187,0.877193,0.016419,0.593750,0.630208,0.260554,0.169518,0.336878
7,novel_obstacle_shift,recovery_policy_shield,0.473958,0.359375,0.911458,0.947917,0.187801,0.655208,0.855422,0.134762,0.859375,0.552083,0.018653,-0.182462,0.500638
7,novel_obstacle_shift,robust_mpc_shield,0.635417,0.229167,0.901042,0.963542,0.233487,0.810938,0.865672,0.171369,0.911458,0.661458,0.220434,-0.247454,0.471190
7,novel_obstacle_shift,safety_filter_distillation,0.296875,0.536458,0.885417,0.953125,0.133554,0.321187,0.864865,0.133969,0.786458,0.364583,-0.194052,-0.012337,0.545274
7,novel_obstacle_shift,shielded_behavior_cloning,0.166667,0.703125,0.890625,0.843750,0.126435,0.362969,0.814103,0.156101,0.869792,0.229167,-0.441494,-0.065198,0.638381
7,novel_obstacle_shift,unfiltered_policy,0.041667,0.906250,0.937500,0.000000,0.000000,0.000000,0.000000,0.603297,0.942708,0.000000,-0.593025,0.011521,0.681667
8,actuator_lag_shift,action_clipping_filter,0.182292,0.619792,0.875000,0.937500,0.239856,0.757875,0.870091,0.183000,0.932292,0.307292,-0.487455,-0.232797,0.696794
8,actuator_lag_shift,adversarial_safety_critic,0.161458,0.671875,0.901042,0.671875,0.109425,0.274312,0.700000,0.320302,0.812500,0.213542,-0.403612,-0.021470,0.609722
8,actuator_lag_shift,boundary_learning_filter_v4,0.239583,0.567708,0.875000,0.895833,0.137183,0.293307,0.835913,0.193056,0.760417,0.322917,-0.267437,0.013721,0.558040
8,actuator_lag_shift,cbf_safety_filter,0.437500,0.354167,0.916667,0.979167,0.262306,0.861667,0.873156,0.218488,0.927083,0.567708,-0.082616,-0.300715,0.571248
8,actuator_lag_shift,conformal_uncertainty_shield,0.390625,0.427083,0.890625,0.994792,0.311402,0.902807,0.877193,0.299235,0.911458,0.468750,-0.198622,-0.297390,0.612931
8,actuator_lag_shift,counterfactual_boundary_learning_filter_v5,0.239583,0.546875,0.869792,0.963542,0.154621,0.252729,0.869048,0.112612,0.671875,0.333333,-0.250024,0.058154,0.542043
8,actuator_lag_shift,geometric_projection_filter,0.239583,0.536458,0.927083,0.802083,0.173858,0.614146,0.786885,0.258002,0.927083,0.411458,-0.327526,-0.214088,0.626342
8,actuator_lag_shift,lagrangian_safe_rl,0.208333,0.671875,0.880208,0.781250,0.109030,0.306469,0.777409,0.226745,0.838542,0.229167,-0.362040,-0.019394,0.607335
8,actuator_lag_shift,oracle_boundary_teacher,0.442708,0.229167,0.859375,0.994792,0.097656,0.167531,0.877193,0.034435,0.578125,0.630208,0.197914,0.155766,0.352074
8,actuator_lag_shift,recovery_policy_shield,0.463542,0.411458,0.885417,0.916667,0.192228,0.633240,0.837920,0.134131,0.822917,0.468750,-0.021874,-0.140281,0.517548
8,actuator_lag_shift,robust_mpc_shield,0.479167,0.296875,0.911458,0.984375,0.245447,0.832500,0.888235,0.190405,0.932292,0.604167,0.008697,-0.279586,0.528847
8,actuator_lag_shift,safety_filter_distillation,0.213542,0.640625,0.890625,0.937500,0.140468,0.316125,0.858006,0.159218,0.812500,0.255208,-0.346791,-0.029894,0.595911
8,actuator_lag_shift,shielded_behavior_cloning,0.187500,0.697917,0.890625,0.828125,0.129719,0.358656,0.825806,0.206132,0.822917,0.208333,-0.416796,-0.049641,0.632622
8,actuator_lag_shift,unfiltered_policy,0.020833,0.921875,0.932292,0.000000,0.000000,0.000000,0.000000,0.609411,0.911458,0.000000,-0.624387,0.025187,0.690833
8,combined_safety_stress,action_clipping_filter,0.098958,0.708333,0.979167,0.973958,0.254087,0.814760,0.939227,0.215668,0.989583,0.286458,-0.644784,-0.382062,0.751182
8,combined_safety_stress,adversarial_safety_critic,0.098958,0.781250,0.958333,0.864583,0.144863,0.368729,0.873900,0.327244,0.947917,0.182292,-0.566191,-0.165332,0.674931
8,combined_safety_stress,boundary_learning_filter_v4,0.125000,0.682292,0.963542,0.989583,0.156641,0.337057,0.947945,0.163029,0.890625,0.286458,-0.472346,-0.139532,0.626376
8,combined_safety_stress,cbf_safety_filter,0.333333,0.385417,0.968750,1.000000,0.280632,0.915031,0.953678,0.236070,0.963542,0.583333,-0.225764,-0.389766,0.611784
8,combined_safety_stress,conformal_uncertainty_shield,0.239583,0.385417,0.953125,1.000000,0.334373,0.944234,0.953678,0.323475,0.963542,0.572917,-0.343083,-0.396748,0.638912
8,combined_safety_stress,counterfactual_boundary_learning_filter_v5,0.161458,0.661458,0.958333,1.000000,0.167764,0.272563,0.953678,0.131503,0.864583,0.296875,-0.410720,-0.103211,0.599080
8,combined_safety_stress,geometric_projection_filter,0.156250,0.593750,0.968750,0.890625,0.195954,0.708531,0.890173,0.286259,0.984375,0.375000,-0.474872,-0.314985,0.676645
8,combined_safety_stress,lagrangian_safe_rl,0.083333,0.750000,0.984375,0.927083,0.131338,0.378875,0.917847,0.265433,0.937500,0.239583,-0.561218,-0.188876,0.670039
8,combined_safety_stress,oracle_boundary_teacher,0.380208,0.239583,0.953125,1.000000,0.101914,0.175219,0.953678,0.052269,0.739583,0.713542,0.124078,0.008369,0.369596
8,combined_safety_stress,recovery_policy_shield,0.322917,0.510417,0.973958,0.989583,0.211848,0.712635,0.947945,0.183081,0.911458,0.468750,-0.250944,-0.293991,0.590399
8,combined_safety_stress,robust_mpc_shield,0.359375,0.307292,0.953125,1.000000,0.261867,0.876094,0.953678,0.211158,0.968750,0.645833,-0.134929,-0.353952,0.564326
8,combined_safety_stress,safety_filter_distillation,0.104167,0.666667,0.968750,0.994792,0.154213,0.348562,0.950820,0.189844,0.921875,0.302083,-0.486535,-0.158316,0.632486
8,combined_safety_stress,shielded_behavior_cloning,0.078125,0.750000,0.979167,0.901042,0.146364,0.404417,0.913793,0.232260,0.953125,0.234375,-0.576469,-0.200961,0.679650
8,combined_safety_stress,unfiltered_policy,0.005208,0.947917,0.979167,0.000000,0.000000,0.000000,0.000000,0.727669,0.979167,0.000000,-0.656950,-0.043146,0.702292
8,constraint_shift,action_clipping_filter,0.161458,0.552083,0.880208,0.947917,0.231821,0.745333,0.812500,0.166895,0.895833,0.354167,-0.461398,-0.219187,0.676343
8,constraint_shift,adversarial_safety_critic,0.161458,0.625000,0.822917,0.588542,0.090293,0.239708,0.677291,0.254639,0.781250,0.208333,-0.361606,0.083845,0.587126
8,constraint_shift,boundary_learning_filter_v4,0.265625,0.500000,0.828125,0.895833,0.127492,0.287292,0.800000,0.114048,0.718750,0.359375,-0.193827,0.079880,0.528699
8,constraint_shift,cbf_safety_filter,0.437500,0.328125,0.864583,0.947917,0.242070,0.813198,0.806250,0.154356,0.838542,0.531250,-0.050679,-0.199683,0.553456
8,constraint_shift,conformal_uncertainty_shield,0.437500,0.265625,0.869792,0.973958,0.294473,0.867443,0.836923,0.251804,0.864583,0.604167,-0.036401,-0.240237,0.544598
8,constraint_shift,counterfactual_boundary_learning_filter_v5,0.338542,0.421875,0.817708,0.916667,0.137149,0.235229,0.808917,0.088890,0.661458,0.401042,-0.060467,0.129137,0.477006
8,constraint_shift,geometric_projection_filter,0.270833,0.489583,0.859375,0.729167,0.149326,0.549229,0.733813,0.196646,0.848958,0.359375,-0.245673,-0.092460,0.592886
8,constraint_shift,lagrangian_safe_rl,0.197917,0.645833,0.843750,0.677083,0.087474,0.258781,0.679104,0.232008,0.781250,0.208333,-0.340628,0.056408,0.591482
8,constraint_shift,oracle_boundary_teacher,0.583333,0.140625,0.796875,1.000000,0.087868,0.164812,0.836364,0.044447,0.531250,0.656250,0.402295,0.240897,0.293527
8,constraint_shift,recovery_policy_shield,0.494792,0.369792,0.838542,0.911458,0.179602,0.616667,0.798722,0.091383,0.828125,0.473958,0.043623,-0.084511,0.493703
8,constraint_shift,robust_mpc_shield,0.552083,0.223958,0.890625,0.994792,0.238232,0.819375,0.832827,0.173579,0.890625,0.666667,0.134671,-0.236281,0.488057
8,constraint_shift,safety_filter_distillation,0.244792,0.541667,0.869792,0.906250,0.124163,0.298125,0.794872,0.138832,0.708333,0.338542,-0.243784,0.035725,0.552899
8,constraint_shift,shielded_behavior_cloning,0.255208,0.677083,0.869792,0.734375,0.108270,0.309063,0.724014,0.189759,0.807292,0.234375,-0.317698,0.000100,0.602601
8,constraint_shift,unfiltered_policy,0.067708,0.833333,0.854167,0.000000,0.000000,0.000000,0.000000,0.560296,0.869792,0.000000,-0.520125,0.119583,0.653125
8,contact_mode_shift,action_clipping_filter,0.171875,0.567708,0.932292,0.979167,0.240279,0.781615,0.856287,0.129665,0.921875,0.395833,-0.470181,-0.294183,0.685136
8,contact_mode_shift,adversarial_safety_critic,0.161458,0.598958,0.901042,0.729167,0.113683,0.301583,0.783217,0.247677,0.822917,0.291667,-0.364249,-0.032977,0.590428
8,contact_mode_shift,boundary_learning_filter_v4,0.208333,0.583333,0.895833,0.953125,0.138589,0.309531,0.844985,0.140831,0.708333,0.317708,-0.313187,0.001236,0.571490
8,contact_mode_shift,cbf_safety_filter,0.442708,0.312500,0.906250,0.973958,0.254338,0.847958,0.846847,0.168635,0.885417,0.593750,-0.045909,-0.269821,0.553794
8,contact_mode_shift,conformal_uncertainty_shield,0.364583,0.333333,0.932292,0.984375,0.304386,0.886641,0.859701,0.262635,0.885417,0.604167,-0.161075,-0.321524,0.584936
8,contact_mode_shift,counterfactual_boundary_learning_filter_v5,0.265625,0.411458,0.838542,0.963542,0.149277,0.250979,0.858006,0.054322,0.708333,0.427083,-0.135782,0.085013,0.492329
8,contact_mode_shift,geometric_projection_filter,0.234375,0.536458,0.880208,0.802083,0.165841,0.607740,0.766667,0.220838,0.895833,0.364583,-0.329310,-0.154036,0.625172
8,contact_mode_shift,lagrangian_safe_rl,0.171875,0.687500,0.880208,0.776042,0.102413,0.304281,0.786441,0.202881,0.869792,0.218750,-0.407181,-0.027896,0.618173
8,contact_mode_shift,oracle_boundary_teacher,0.505208,0.208333,0.843750,1.000000,0.090410,0.167062,0.863905,0.027643,0.604167,0.635417,0.277750,0.167100,0.331546
8,contact_mode_shift,recovery_policy_shield,0.442708,0.333333,0.864583,0.942708,0.189330,0.649042,0.850153,0.102559,0.828125,0.531250,0.003627,-0.124074,0.498089
8,contact_mode_shift,robust_mpc_shield,0.510417,0.234375,0.890625,0.989583,0.242013,0.827344,0.863095,0.118468,0.885417,0.661458,0.082416,-0.239519,0.501360
8,contact_mode_shift,safety_filter_distillation,0.302083,0.541667,0.869792,0.947917,0.134085,0.317062,0.847561,0.128658,0.776042,0.338542,-0.191297,0.007739,0.545499
8,contact_mode_shift,shielded_behavior_cloning,0.119792,0.703125,0.911458,0.791667,0.119026,0.339010,0.785235,0.154746,0.875000,0.203125,-0.482957,-0.078391,0.643548
8,contact_mode_shift,unfiltered_policy,0.052083,0.880208,0.885417,0.000000,0.000000,0.000000,0.000000,0.579918,0.890625,0.000000,-0.565837,0.080271,0.671250
8,human_motion_shift,action_clipping_filter,0.166667,0.531250,0.921875,0.927083,0.230440,0.735479,0.825000,0.163286,0.916667,0.390625,-0.440512,-0.262492,0.667203
8,human_motion_shift,adversarial_safety_critic,0.260417,0.640625,0.875000,0.625000,0.096388,0.254375,0.687023,0.260934,0.786458,0.239583,-0.274025,0.025162,0.575191
8,human_motion_shift,boundary_learning_filter_v4,0.281250,0.583333,0.817708,0.880208,0.124740,0.285651,0.823151,0.116268,0.770833,0.250000,-0.229181,0.073456,0.551548
8,human_motion_shift,cbf_safety_filter,0.510417,0.296875,0.885417,0.979167,0.250857,0.848448,0.842424,0.169910,0.895833,0.593750,0.034736,-0.249746,0.534685
8,human_motion_shift,conformal_uncertainty_shield,0.442708,0.291667,0.880208,0.989583,0.304243,0.885630,0.849398,0.243788,0.864583,0.593750,-0.053908,-0.259901,0.555831
8,human_motion_shift,counterfactual_boundary_learning_filter_v5,0.421875,0.416667,0.854167,0.942708,0.143936,0.242958,0.823529,0.070171,0.656250,0.437500,0.025321,0.091932,0.460822
8,human_motion_shift,geometric_projection_filter,0.270833,0.557292,0.880208,0.645833,0.131265,0.482177,0.654135,0.255920,0.854167,0.317708,-0.269837,-0.089174,0.603256
8,human_motion_shift,lagrangian_safe_rl,0.218750,0.682292,0.859375,0.697917,0.090897,0.268844,0.702899,0.224676,0.770833,0.192708,-0.345133,0.038838,0.600806
8,human_motion_shift,oracle_boundary_teacher,0.546875,0.145833,0.796875,0.994792,0.088706,0.165281,0.852853,0.029460,0.578125,0.651042,0.361047,0.225603,0.302692
8,human_motion_shift,recovery_policy_shield,0.505208,0.369792,0.885417,0.906250,0.180130,0.620906,0.829114,0.142589,0.838542,0.489583,0.053376,-0.135942,0.492224
8,human_motion_shift,robust_mpc_shield,0.578125,0.203125,0.901042,0.968750,0.233371,0.804375,0.841463,0.173290,0.895833,0.692708,0.179087,-0.240680,0.473507
8,human_motion_shift,safety_filter_distillation,0.333333,0.520833,0.848958,0.937500,0.130410,0.312187,0.838509,0.118810,0.734375,0.348958,-0.143864,0.044856,0.531336
8,human_motion_shift,shielded_behavior_cloning,0.239583,0.645833,0.838542,0.755208,0.112495,0.321521,0.759582,0.178547,0.843750,0.234375,-0.317799,0.015754,0.597982
8,human_motion_shift,unfiltered_policy,0.135417,0.869792,0.869792,0.000000,0.000000,0.000000,0.000000,0.536334,0.864583,0.000000,-0.473262,0.105708,0.651250
8,low_signal_high_risk_shift,action_clipping_filter,0.067708,0.677083,0.958333,0.963542,0.249008,0.793708,0.908571,0.195434,0.968750,0.296875,-0.651648,-0.345977,0.743991
8,low_signal_high_risk_shift,adversarial_safety_critic,0.187500,0.588542,0.927083,0.864583,0.142054,0.363229,0.851964,0.307265,0.880208,0.364583,-0.351272,-0.103285,0.594390
8,low_signal_high_risk_shift,boundary_learning_filter_v4,0.135417,0.625000,0.947917,0.979167,0.150742,0.327943,0.912181,0.126105,0.838542,0.354167,-0.421914,-0.101773,0.603803
8,low_signal_high_risk_shift,cbf_safety_filter,0.234375,0.401042,0.927083,0.979167,0.272069,0.880760,0.912181,0.209389,0.953125,0.526042,-0.328451,-0.333352,0.630922
8,low_signal_high_risk_shift,conformal_uncertainty_shield,0.296875,0.390625,0.942708,1.000000,0.336187,0.929078,0.924370,0.253702,0.958333,0.552083,-0.284751,-0.378662,0.627628
8,low_signal_high_risk_shift,counterfactual_boundary_learning_filter_v5,0.218750,0.505208,0.927083,0.994792,0.162985,0.267167,0.926966,0.109261,0.791667,0.432292,-0.250515,-0.041040,0.536114
8,low_signal_high_risk_shift,geometric_projection_filter,0.151042,0.593750,0.963542,0.906250,0.197048,0.714937,0.896755,0.248567,0.963542,0.369792,-0.481839,-0.306166,0.678653
8,low_signal_high_risk_shift,lagrangian_safe_rl,0.145833,0.713542,0.916667,0.869792,0.119200,0.350875,0.873494,0.238074,0.880208,0.234375,-0.464623,-0.089024,0.640328
8,low_signal_high_risk_shift,oracle_boundary_teacher,0.385417,0.239583,0.927083,1.000000,0.099334,0.172406,0.924370,0.016842,0.661458,0.687500,0.130758,0.059482,0.367752
8,low_signal_high_risk_shift,recovery_policy_shield,0.359375,0.411458,0.958333,0.989583,0.210654,0.702229,0.923944,0.123346,0.916667,0.541667,-0.148439,-0.272029,0.549977
8,low_signal_high_risk_shift,robust_mpc_shield,0.442708,0.343750,0.942708,1.000000,0.258142,0.862031,0.924370,0.160156,0.963542,0.598958,-0.068064,-0.335644,0.556968
8,low_signal_high_risk_shift,safety_filter_distillation,0.166667,0.546875,0.916667,0.994792,0.150812,0.342937,0.921348,0.135429,0.854167,0.380208,-0.344319,-0.078128,0.580365
8,low_signal_high_risk_shift,shielded_behavior_cloning,0.088542,0.729167,0.942708,0.916667,0.144781,0.404417,0.891496,0.180146,0.932292,0.234375,-0.552111,-0.157064,0.670616
8,low_signal_high_risk_shift,unfiltered_policy,0.020833,0.947917,0.958333,0.000000,0.000000,0.000000,0.000000,0.667203,0.942708,0.000000,-0.640825,-0.011063,0.699167
8,nominal_safety,action_clipping_filter,0.270833,0.515625,0.796875,0.895833,0.212523,0.697854,0.789298,0.096184,0.875000,0.317708,-0.310480,-0.105241,0.633630
8,nominal_safety,adversarial_safety_critic,0.270833,0.656250,0.838542,0.432292,0.065056,0.173708,0.561905,0.243295,0.729167,0.151042,-0.248020,0.113922,0.562788
8,nominal_safety,boundary_learning_filter_v4,0.333333,0.536458,0.760417,0.770833,0.103798,0.241354,0.698182,0.125520,0.604167,0.255208,-0.130971,0.203471,0.517046
8,nominal_safety,cbf_safety_filter,0.531250,0.312500,0.812500,0.875000,0.213656,0.747594,0.793220,0.170078,0.838542,0.510417,0.077208,-0.115850,0.516719
8,nominal_safety,conformal_uncertainty_shield,0.515625,0.333333,0.796875,0.859375,0.248203,0.750234,0.753425,0.254884,0.812500,0.463542,0.038197,-0.100708,0.528246
8,nominal_safety,counterfactual_boundary_learning_filter_v5,0.385417,0.447917,0.765625,0.760417,0.109516,0.192354,0.725275,0.102692,0.630208,0.343750,-0.012008,0.211691,0.465845
8,nominal_safety,geometric_projection_filter,0.359375,0.578125,0.833333,0.552083,0.110008,0.405302,0.592275,0.221810,0.838542,0.255208,-0.170160,-0.004469,0.579163
8,nominal_safety,lagrangian_safe_rl,0.312500,0.619792,0.750000,0.541667,0.066428,0.201250,0.554113,0.218578,0.723958,0.166667,-0.188402,0.195464,0.549540
8,nominal_safety,oracle_boundary_teacher,0.687500,0.088542,0.687500,0.947917,0.076780,0.154031,0.796117,0.066131,0.468750,0.609375,0.548019,0.378870,0.252738
8,nominal_safety,recovery_policy_shield,0.583333,0.333333,0.812500,0.796875,0.150593,0.529562,0.721429,0.096608,0.723958,0.468750,0.183740,0.012993,0.448654
8,nominal_safety,robust_mpc_shield,0.718750,0.270833,0.807292,0.906250,0.206964,0.732656,0.764120,0.136194,0.817708,0.531250,0.303388,-0.091656,0.453689
8,nominal_safety,safety_filter_distillation,0.343750,0.541667,0.786458,0.755208,0.100157,0.245437,0.720588,0.135487,0.697917,0.270833,-0.124230,0.147989,0.522464
8,nominal_safety,shielded_behavior_cloning,0.239583,0.666667,0.812500,0.520833,0.073779,0.219458,0.634361,0.171733,0.729167,0.151042,-0.299437,0.120116,0.585432
8,nominal_safety,unfiltered_policy,0.203125,0.822917,0.807292,0.000000,0.000000,0.000000,0.000000,0.505365,0.854167,0.000000,-0.373800,0.174188,0.622708
8,novel_obstacle_shift,action_clipping_filter,0.140625,0.645833,0.911458,0.921875,0.228304,0.740406,0.849231,0.183942,0.921875,0.291667,-0.540076,-0.259186,0.709285
