method,split,task,seed,episode,stress_level,task_success,deployment_violation,intervention_rate,control_distortion,recovery_success,unshielded_violation,unshielded_success,filter_dependence,transfer_violation,oracle_regret,unsafe_boundary,boundary_pred,nominal_risk,predicted_risk,learned_boundary
cbf_safety_filter,combined_safety_stress,dynamic_obstacle_crossing,0,13,0.60,1,0,1,0.36033856990131935,0,1,0,1,0,0.4104208051179785,1,1,0.7157539249741358,0.7277064907296715,0.08190273019866458
cbf_safety_filter,combined_safety_stress,dynamic_obstacle_crossing,0,14,0.60,1,0,1,0.36619813782584115,0,1,0,1,1,0.41018835130531184,1,1,0.6351131800767611,0.7383602505924385,0.08392753207084189
cbf_safety_filter,combined_safety_stress,dynamic_obstacle_crossing,0,15,0.60,0,0,1,0.3072147561801712,1,1,0,1,1,1.1105512284184713,1,0,0.6362047931807172,0.6311177385094021,0.08759574643231535
cbf_safety_filter,combined_safety_stress,dynamic_obstacle_crossing,0,16,0.60,0,1,0,0.0,1,1,0,0,0,1.6651146095857987,1,0,0.6095452911470642,0.5167259938386363,0.09032206877276738
cbf_safety_filter,combined_safety_stress,dynamic_obstacle_crossing,0,17,0.60,0,0,1,0.368754887069806,1,1,0,1,0,1.1319008871992475,1,1,0.6732146800606438,0.7430088855814655,0.09282139307885237
cbf_safety_filter,combined_safety_stress,dynamic_obstacle_crossing,0,18,0.60,1,0,1,0.3606450268819011,1,0,0,1,0,0.2921691733348263,1,1,0.6281107879037273,0.7282636852398201,0.09482388605442343
cbf_safety_filter,combined_safety_stress,dynamic_obstacle_crossing,0,19,0.60,1,0,1,0.2686729327217394,1,0,0,1,1,0.26151504052332486,1,0,0.5254628247893935,0.561041695857708,0.09949822104173117
cbf_safety_filter,combined_safety_stress,dynamic_obstacle_crossing,0,20,0.60,1,0,1,0.29027774267713086,0,1,0,1,0,0.3937628150215179,1,0,0.5826095462223675,0.6003231685038742,0.10222861133097084
cbf_safety_filter,combined_safety_stress,dynamic_obstacle_crossing,0,21,0.60,0,0,1,0.28183845816597486,1,1,0,1,0,1.1112166547613866,1,0,0.6280270547554443,0.584979014847227,0.10391482133082552
cbf_safety_filter,combined_safety_stress,dynamic_obstacle_crossing,0,22,0.60,0,1,0,0.0,0,1,0,0,1,1.6654325630134648,1,0,0.5201029839684973,0.4257378821017831,0.10553108804622711
cbf_safety_filter,combined_safety_stress,dynamic_obstacle_crossing,0,23,0.60,0,0,0,0.0,1,0,0,0,0,0.7358981889693231,1,0,0.5639939845465584,0.46956433435512646,0.10859851323777553
cbf_safety_filter,combined_safety_stress,dynamic_obstacle_crossing,0,24,0.60,1,0,1,0.3442202508338906,1,0,0,1,0,0.2901060350442006,1,1,0.5864554648502052,0.6984004560616192,0.10959735615165832
cbf_safety_filter,combined_safety_stress,dynamic_obstacle_crossing,0,25,0.60,0,1,0,0.0,1,0,0,0,0,1.5530406791612783,1,0,0.5067545030261555,0.5051448107717775,0.11106927190071575
cbf_safety_filter,combined_safety_stress,dynamic_obstacle_crossing,0,26,0.60,1,0,1,0.30642377053102415,0,1,0,1,1,0.392946911491347,1,0,0.6380752507225756,0.6296795827836803,0.11194612332065383
cbf_safety_filter,combined_safety_stress,dynamic_obstacle_crossing,0,27,0.60,1,0,1,0.2931223337666272,1,0,0,1,0,0.27326669856837127,1,0,0.6140822067011675,0.6054951523029586,0.11347692793557584
cbf_safety_filter,combined_safety_stress,dynamic_obstacle_crossing,0,28,0.60,1,0,1,0.3350675010685699,0,0,0,1,1,0.2827579821813646,1,1,0.615938304892087,0.6817590928519452,0.11330001672506794
cbf_safety_filter,combined_safety_stress,dynamic_obstacle_crossing,0,29,0.60,1,0,1,0.251698835196972,1,1,0,1,0,0.3849723273741579,1,0,0.543365171734257,0.5301797003581309,0.11637315724906248
cbf_safety_filter,combined_safety_stress,dynamic_obstacle_crossing,0,30,0.60,0,1,1,0.26147993706267614,1,1,0,1,1,1.9022133595088722,1,0,0.5962374256845696,0.5479635219321385,0.11765532718560803
cbf_safety_filter,combined_safety_stress,dynamic_obstacle_crossing,0,31,0.60,1,0,1,0.280484309001399,1,1,0,1,1,0.39034863200355907,1,0,0.5959459950847255,0.582516925457089,0.11850671760475813
cbf_safety_filter,combined_safety_stress,dynamic_obstacle_crossing,0,32,0.60,0,0,1,0.39328547820612886,0,0,1,1,0,1.0203081849833286,1,1,0.6939478813449547,0.7876099603747797,0.11871813240990921
cbf_safety_filter,combined_safety_stress,dynamic_obstacle_crossing,0,33,0.60,1,0,1,0.29180441575727084,0,1,0,1,0,0.3877144457838744,1,0,0.5078068586215161,0.6030989377404924,0.11967250575009619
cbf_safety_filter,combined_safety_stress,dynamic_obstacle_crossing,0,34,0.60,1,0,1,0.28557754951155034,0,1,0,1,0,0.38783719643022263,1,0,0.6381658118571735,0.5917773627482733,0.11979326340566053
cbf_safety_filter,combined_safety_stress,dynamic_obstacle_crossing,0,35,0.60,0,1,1,0.34536497120915494,0,1,0,1,0,1.9305579468508787,1,1,0.6496849638305086,0.7004817658348271,0.12149412955302241
cbf_safety_filter,combined_safety_stress,dynamic_obstacle_crossing,0,36,0.60,1,0,1,0.32826915213505997,0,1,0,1,0,0.3968792514248999,1,1,0.6129165589907495,0.6693984584273818,0.12194099327953305
cbf_safety_filter,combined_safety_stress,dynamic_obstacle_crossing,0,37,0.60,1,0,1,0.2663121603396135,0,0,1,1,1,0.2626294983499624,1,0,0.5279800924553986,0.556749382435661,0.12382711149708878
cbf_safety_filter,combined_safety_stress,dynamic_obstacle_crossing,0,38,0.60,1,0,1,0.3519833596404048,1,0,1,1,0,0.286056809057884,1,1,0.6129118432274707,0.7125151993461905,0.12128811255074298
cbf_safety_filter,combined_safety_stress,dynamic_obstacle_crossing,0,39,0.60,1,0,1,0.3237509655456319,0,0,0,1,0,0.28488800561172345,1,1,0.6342729421755847,0.6611835737193307,0.12427457959596581
cbf_safety_filter,combined_safety_stress,dynamic_obstacle_crossing,0,40,0.60,0,1,1,0.2895009040426754,1,0,1,1,0,1.7989107402402644,1,0,0.5848299423446011,0.5989107346230462,0.12497714070873336
cbf_safety_filter,combined_safety_stress,dynamic_obstacle_crossing,0,41,0.60,0,1,1,0.3504592703323545,1,1,0,1,1,1.9209880610273335,1,1,0.7205210081935101,0.7097441278770082,0.12392010662818877
cbf_safety_filter,combined_safety_stress,dynamic_obstacle_crossing,0,42,0.60,1,0,1,0.2784048293892849,1,0,0,1,1,0.2713445555561663,1,0,0.570889887645603,0.5787360534350634,0.12410709792980808
cbf_safety_filter,combined_safety_stress,dynamic_obstacle_crossing,0,43,0.60,1,0,1,0.3303471120618179,0,1,0,1,1,0.4034359762035524,1,1,0.5877345695864499,0.6731765673851234,0.12602080778967273
cbf_safety_filter,combined_safety_stress,dynamic_obstacle_crossing,1,0,0.60,0,1,1,0.27451496314658713,0,0,0,1,1,1.7826421777215251,1,0,0.6691759619934692,0.5716635693574311,0.0
cbf_safety_filter,combined_safety_stress,dynamic_obstacle_crossing,1,1,0.60,0,0,1,0.3576691715818056,1,1,0,1,1,1.1368809251674703,1,1,0.6782889390953841,0.7228530392396465,0.009435573163527177
cbf_safety_filter,combined_safety_stress,dynamic_obstacle_crossing,1,2,0.60,1,0,1,0.35676480262731936,1,0,1,1,0,0.2882748050670574,1,1,0.5845904189232255,0.7212087320496715,0.018328655791995076
cbf_safety_filter,combined_safety_stress,dynamic_obstacle_crossing,1,3,0.60,1,0,1,0.38510300689132076,0,1,0,1,1,0.4122858583576414,1,1,0.6726655545988475,0.7727327398024013,0.026379803198121412
cbf_safety_filter,combined_safety_stress,dynamic_obstacle_crossing,1,4,0.60,0,1,1,0.31389486169153163,0,1,0,1,0,1.9108729015835473,1,1,0.5961362036880868,0.6432633848936938,0.033855335223297624
cbf_safety_filter,combined_safety_stress,dynamic_obstacle_crossing,1,5,0.60,0,1,1,0.3068665903400653,1,0,1,1,1,1.7960306167600555,1,0,0.6591302761354481,0.6304847097092097,0.04150886373553815
cbf_safety_filter,combined_safety_stress,dynamic_obstacle_crossing,1,6,0.60,0,0,1,0.30490207292755594,0,0,1,1,1,0.9872187243343773,1,0,0.5877121987812947,0.6269128598682835,0.04679243635956197
cbf_safety_filter,combined_safety_stress,dynamic_obstacle_crossing,1,7,0.60,1,0,1,0.2893251975442153,0,0,1,1,1,0.26846284790407215,1,0,0.6368702989310909,0.5985912682622097,0.05337785936669342
cbf_safety_filter,combined_safety_stress,dynamic_obstacle_crossing,1,8,0.60,1,0,1,0.3897039642017768,1,1,0,1,0,0.4188716771706449,1,1,0.7202739603461631,0.7810981167305032,0.058527606238784606
cbf_safety_filter,combined_safety_stress,dynamic_obstacle_crossing,1,9,0.60,0,1,1,0.30674308975736503,1,0,1,1,1,1.7984632372992393,1,0,0.5890384751350163,0.6302601631952092,0.06318355057846797
cbf_safety_filter,combined_safety_stress,dynamic_obstacle_crossing,1,10,0.60,1,0,1,0.3869667430738645,1,0,0,1,0,0.301310038994127,1,1,0.6051811862107669,0.77612135104339,0.06850582559296364
cbf_safety_filter,combined_safety_stress,dynamic_obstacle_crossing,1,11,0.60,0,1,1,0.3948694718999894,0,1,0,1,1,1.9436951997768288,1,1,0.6987779107634834,0.7904899489090716,0.07266067363713319
cbf_safety_filter,combined_safety_stress,dynamic_obstacle_crossing,1,12,0.60,1,0,1,0.2708704344388529,0,1,0,1,0,0.3916873567605923,1,0,0.6557506975968924,0.5650371535251871,0.0771863801049475
cbf_safety_filter,combined_safety_stress,dynamic_obstacle_crossing,1,13,0.60,1,0,1,0.3206606080528329,0,0,1,1,0,0.2795763428724829,1,1,0.6920436545796949,0.6555647419142416,0.08111241540492056
cbf_safety_filter,combined_safety_stress,dynamic_obstacle_crossing,1,14,0.60,0,0,1,0.29070903441588986,0,0,1,1,0,0.9903793475327725,1,0,0.6101575617291419,0.6011073353016179,0.0842060248032252
cbf_safety_filter,combined_safety_stress,dynamic_obstacle_crossing,1,15,0.60,0,0,1,0.28423506588042424,1,0,1,1,0,0.9944175257412321,1,0,0.6562822875633124,0.5893364834189532,0.08784749691007883
cbf_safety_filter,combined_safety_stress,dynamic_obstacle_crossing,1,16,0.60,0,1,1,0.32188119249351566,0,1,0,1,0,1.916577485840179,1,1,0.6548479350114716,0.6577839863518467,0.0911684507295474
cbf_safety_filter,combined_safety_stress,dynamic_obstacle_crossing,1,17,0.60,0,1,0,0.0,1,1,0,0,0,1.6650040372695265,1,0,0.6182231623517631,0.5255945595974636,0.0936851454309895
cbf_safety_filter,combined_safety_stress,dynamic_obstacle_crossing,1,18,0.60,0,0,1,0.33429014586033573,1,1,0,1,0,1.1287525529668416,1,1,0.6407027006724366,0.680345719746065,0.09565636947629577
cbf_safety_filter,combined_safety_stress,dynamic_obstacle_crossing,1,19,0.60,1,0,1,0.291225265377076,0,1,0,1,0,0.3884344771563877,1,0,0.6206267122946345,0.602045937049229,0.09973997880424283
cbf_safety_filter,combined_safety_stress,dynamic_obstacle_crossing,1,20,0.60,1,0,1,0.34371298599520345,1,0,0,1,0,0.2819004179776915,1,1,0.6295374814816291,0.6974781563549153,0.10153529077620803
cbf_safety_filter,combined_safety_stress,dynamic_obstacle_crossing,1,21,0.60,1,0,1,0.2891569511436894,1,1,0,1,1,0.38955703207576287,1,0,0.6732146028498464,0.5982853657157989,0.10322702022741899
cbf_safety_filter,combined_safety_stress,dynamic_obstacle_crossing,1,22,0.60,1,0,1,0.3271176970558588,0,0,1,1,1,0.2910080981125256,1,1,0.6642340029199996,0.6673049037379251,0.10500779819405778
cbf_safety_filter,combined_safety_stress,dynamic_obstacle_crossing,1,23,0.60,0,0,1,0.33973176040205966,1,1,0,1,0,1.1254694930745006,1,1,0.6630655097757107,0.6902395643673812,0.10722674947989108
cbf_safety_filter,combined_safety_stress,dynamic_obstacle_crossing,1,24,0.60,1,0,1,0.2997671781906808,0,1,0,1,0,0.3940394487333019,1,0,0.6062905356391443,0.6175766876194196,0.10953364050012827
cbf_safety_filter,combined_safety_stress,dynamic_obstacle_crossing,1,25,0.60,0,1,1,0.31139136725735167,0,0,0,1,1,1.7948639077088293,1,1,0.651026454144706,0.6387115768315484,0.11112187060693095
cbf_safety_filter,combined_safety_stress,dynamic_obstacle_crossing,1,26,0.60,1,0,1,0.26276173284338494,1,0,1,1,1,0.2549195678826113,1,0,0.6019803328634332,0.5502940597152454,0.11260522676920491
cbf_safety_filter,combined_safety_stress,dynamic_obstacle_crossing,1,27,0.60,0,0,1,0.31947946044241965,1,1,0,1,0,1.1165018824141566,1,1,0.6732224020606844,0.6534172008043994,0.11195978596928804
cbf_safety_filter,combined_safety_stress,dynamic_obstacle_crossing,1,28,0.60,1,0,1,0.3562875036667457,0,1,0,1,1,0.4185089009835621,1,1,0.6368624683957513,0.7203409157577195,0.1140064056038232
cbf_safety_filter,combined_safety_stress,dynamic_obstacle_crossing,1,29,0.60,0,0,1,0.2948639726790995,0,0,0,1,0,0.9883859248796514,1,0,0.6197615420154038,0.6086617685074536,0.11627031692415654
cbf_safety_filter,combined_safety_stress,dynamic_obstacle_crossing,1,30,0.60,0,1,1,0.35068358518438586,1,0,1,1,1,1.8028670970848863,1,1,0.6125196569577075,0.7101519730625198,0.11667456862798523
cbf_safety_filter,combined_safety_stress,dynamic_obstacle_crossing,1,31,0.60,1,0,1,0.2823749721660308,1,1,0,1,1,0.381616072195882,1,0,0.6540640124159749,0.5859544948473288,0.11749276779632489
cbf_safety_filter,combined_safety_stress,dynamic_obstacle_crossing,1,32,0.60,1,0,1,0.27219930095704775,0,1,0,1,0,0.3902331986318527,1,0,0.5131815350813165,0.5674532744673595,0.11930337561707835
cbf_safety_filter,combined_safety_stress,dynamic_obstacle_crossing,1,33,0.60,1,0,1,0.35364888620415874,0,0,1,1,0,0.287498009348752,1,1,0.6292737751812912,0.7155434294621068,0.12046788276612821
cbf_safety_filter,combined_safety_stress,dynamic_obstacle_crossing,1,34,0.60,1,0,1,0.2693249311190359,1,1,0,1,0,0.3817098021434422,1,0,0.4410313459474708,0.5622271474891561,0.12067723280440333
cbf_safety_filter,combined_safety_stress,dynamic_obstacle_crossing,1,35,0.60,0,0,0,0.0,0,1,0,0,1,0.8643705877514583,1,0,0.6231916901186645,0.4932301013947781,0.12076945739119288
cbf_safety_filter,combined_safety_stress,dynamic_obstacle_crossing,1,36,0.60,1,0,0,0.0,1,1,0,0,1,0.13806846855092203,1,0,0.5448358962310493,0.5298874290906774,0.1212536690662663
cbf_safety_filter,combined_safety_stress,dynamic_obstacle_crossing,1,37,0.60,1,0,1,0.34386369656527543,1,0,0,1,1,0.28308151785577684,1,1,0.6253814188890764,0.697752175573228,0.1219565526870362
cbf_safety_filter,combined_safety_stress,dynamic_obstacle_crossing,1,38,0.60,1,0,1,0.37274356683833293,0,1,0,1,0,0.41590671110710287,1,1,0.6641169250807923,0.7502610306151507,0.12264059958708669
cbf_safety_filter,combined_safety_stress,dynamic_obstacle_crossing,1,39,0.60,1,0,1,0.2562740732269515,1,1,0,1,1,0.3815689600454142,1,0,0.5959889313731911,0.5384983149580936,0.12388938620843451
cbf_safety_filter,combined_safety_stress,dynamic_obstacle_crossing,1,40,0.60,1,0,1,0.3594904038484287,0,1,0,1,0,0.4085309269699732,1,1,0.7100289063603381,0.7261643706335067,0.12464182031599641
cbf_safety_filter,combined_safety_stress,dynamic_obstacle_crossing,1,41,0.60,1,0,1,0.2520372721802338,1,1,0,1,1,0.37744669743294834,1,0,0.5251874600017161,0.5307950403276979,0.12522577792438874
cbf_safety_filter,combined_safety_stress,dynamic_obstacle_crossing,1,42,0.60,1,0,1,0.27259071677901947,0,0,1,1,1,0.2654590680197444,1,0,0.6414899656929179,0.5681649395982172,0.12556136952066738
cbf_safety_filter,combined_safety_stress,dynamic_obstacle_crossing,1,43,0.60,0,0,1,0.2983864085194649,1,0,1,1,1,0.9890539104516238,1,0,0.6539581176951117,0.615066197308118,0.1259910374660271
cbf_safety_filter,combined_safety_stress,dynamic_obstacle_crossing,2,0,0.60,1,0,1,0.2999228591258605,0,1,0,1,0,0.3968727469703758,1,0,0.6438661131917336,0.6178597438652008,0.0
cbf_safety_filter,combined_safety_stress,dynamic_obstacle_crossing,2,1,0.60,1,0,1,0.35211193380571537,1,1,0,1,1,0.40810059134335896,1,1,0.6461136503041736,0.7127489705558461,0.00938499850088815
cbf_safety_filter,combined_safety_stress,dynamic_obstacle_crossing,2,2,0.60,1,0,1,0.34275780028821146,1,1,0,1,1,0.40751997328764544,1,1,0.6679356560149674,0.6957414550694754,0.018209453556877083
cbf_safety_filter,combined_safety_stress,dynamic_obstacle_crossing,2,3,0.60,1,0,1,0.33725313817821584,1,0,0,1,0,0.2853083724247848,1,1,0.6738319488812345,0.6857329785058469,0.025889196659875973
cbf_safety_filter,combined_safety_stress,dynamic_obstacle_crossing,2,4,0.60,1,0,1,0.25365008474271455,0,1,0,1,0,0.37497943114599686,1,0,0.5866967544926345,0.5337274268049356,0.03370831544021254
cbf_safety_filter,combined_safety_stress,dynamic_obstacle_crossing,2,5,0.60,0,0,1,0.4334677168725015,1,1,0,1,1,1.1516757855000286,1,1,0.7399864940986453,0.8606685761318209,0.04024764274560572
cbf_safety_filter,combined_safety_stress,dynamic_obstacle_crossing,2,6,0.60,1,0,1,0.2930544493408351,1,1,0,1,1,0.3896979518590413,1,0,0.6168581485173713,0.6053717260742456,0.04706923514345414
cbf_safety_filter,combined_safety_stress,dynamic_obstacle_crossing,2,7,0.60,1,0,1,0.374170658642354,1,1,0,1,0,0.4115544114978492,1,1,0.6375895726129165,0.7528557429860981,0.052796905168582604
cbf_safety_filter,combined_safety_stress,dynamic_obstacle_crossing,2,8,0.60,1,0,1,0.2732147192621012,0,0,0,1,0,0.26524144047434517,1,0,0.6097682413525268,0.5692994895674568,0.05856694335461959
cbf_safety_filter,combined_safety_stress,dynamic_obstacle_crossing,2,9,0.60,0,1,0,0.0,0,1,0,0,0,1.6646851859398715,1,0,0.5655235630743493,0.4648197103498974,0.0641953050318411
cbf_safety_filter,combined_safety_stress,dynamic_obstacle_crossing,2,10,0.60,0,1,1,0.4121736173491172,0,0,0,1,0,1.823709486501175,1,1,0.6961361486327724,0.8219520315438495,0.06921681054696269
cbf_safety_filter,combined_safety_stress,dynamic_obstacle_crossing,2,11,0.60,1,0,1,0.27738775317605474,0,1,0,1,0,0.3869576974772151,1,0,0.6844309588742278,0.5768868239564632,0.07273829530410489
cbf_safety_filter,combined_safety_stress,dynamic_obstacle_crossing,2,12,0.60,1,0,1,0.3354093874257424,0,1,0,1,1,0.39454506413390733,1,1,0.652732071904448,0.6823807044104406,0.0779588299417481
cbf_safety_filter,combined_safety_stress,dynamic_obstacle_crossing,2,13,0.60,1,0,1,0.2554018483759157,0,1,0,1,0,0.37972327773071346,1,0,0.5536548964501832,0.536912451592574,0.08034973051025344
cbf_safety_filter,combined_safety_stress,dynamic_obstacle_crossing,2,14,0.60,1,0,1,0.26818865737719016,0,1,0,1,1,0.3844312201663249,1,0,0.5922135347440365,0.5601611952312548,0.08508297987418248
cbf_safety_filter,combined_safety_stress,dynamic_obstacle_crossing,2,15,0.60,1,0,1,0.27138275694745506,1,1,0,1,0,0.3766126245642838,1,0,0.5660054869813391,0.5659686489953728,0.08827479825221539
cbf_safety_filter,combined_safety_stress,dynamic_obstacle_crossing,2,16,0.60,1,0,1,0.268080963036629,1,0,1,1,1,0.2629588988444176,1,0,0.6615128261285692,0.5599653873393254,0.09216866590024554
cbf_safety_filter,combined_safety_stress,dynamic_obstacle_crossing,2,17,0.60,0,1,0,0.0,0,0,0,0,1,1.5485940569923176,1,0,0.49058791925611434,0.4234234569342954,0.09397304257814167
cbf_safety_filter,combined_safety_stress,dynamic_obstacle_crossing,2,18,0.60,1,0,1,0.30598314377530333,1,0,1,1,0,0.2793017687300924,1,0,0.6028228956983189,0.6288784432278243,0.0974137852789518
cbf_safety_filter,combined_safety_stress,dynamic_obstacle_crossing,2,19,0.60,1,0,1,0.32123013920613924,1,0,1,1,1,0.2796683478524975,1,1,0.5714785158520089,0.6566002531020714,0.09818104210930358
cbf_safety_filter,combined_safety_stress,dynamic_obstacle_crossing,2,20,0.60,1,0,1,0.3473956226205982,0,0,1,1,0,0.28795260325686456,1,1,0.673224911186045,0.7041738593101785,0.1010170860553947
cbf_safety_filter,combined_safety_stress,dynamic_obstacle_crossing,2,21,0.60,1,0,1,0.3002310269882458,1,0,0,1,1,0.2716808479452203,1,0,0.6761633178602101,0.6184200490695377,0.10314780286627337
cbf_safety_filter,combined_safety_stress,dynamic_obstacle_crossing,2,22,0.60,0,0,1,0.42755468075503517,0,1,0,1,0,1.1489584594613,1,1,0.725204930820438,0.8499176013727912,0.1043769492469633
cbf_safety_filter,combined_safety_stress,dynamic_obstacle_crossing,2,23,0.60,1,0,1,0.2881974479637045,1,1,0,1,1,0.3900712949874683,1,0,0.5930307819428055,0.5965408144794627,0.10655758823627734
cbf_safety_filter,combined_safety_stress,dynamic_obstacle_crossing,2,24,0.60,0,0,1,0.3615306235217675,1,1,0,1,0,1.124354034457944,1,1,0.6826058005969257,0.7298738609486682,0.10887040570869903
cbf_safety_filter,combined_safety_stress,dynamic_obstacle_crossing,2,25,0.60,1,0,1,0.30371906641640783,0,1,0,1,1,0.39672206891843587,1,0,0.5966242631204568,0.6247619389389233,0.11151885998640462
cbf_safety_filter,combined_safety_stress,dynamic_obstacle_crossing,2,26,0.60,0,0,1,0.2641209296434655,1,0,0,1,0,0.9859556948155598,1,0,0.5263000037251342,0.5527653266244827,0.11185690725966643
cbf_safety_filter,combined_safety_stress,dynamic_obstacle_crossing,2,27,0.60,1,0,1,0.2817737082251818,0,0,0,1,0,0.2694551374477051,1,0,0.5303886708950305,0.5848612876821486,0.11374874720905073
cbf_safety_filter,combined_safety_stress,dynamic_obstacle_crossing,2,28,0.60,1,0,1,0.28393940552486224,1,1,0,1,0,0.3861924714892847,1,0,0.5426580173726778,0.5887989191361132,0.1136535410431546
cbf_safety_filter,combined_safety_stress,dynamic_obstacle_crossing,2,29,0.60,0,0,1,0.31310470824249304,1,0,1,1,0,0.9939465676306549,1,1,0.645962895993741,0.6418267422590782,0.11483146782786885
cbf_safety_filter,combined_safety_stress,dynamic_obstacle_crossing,2,30,0.60,1,0,0,0.0,1,0,0,0,1,0.01974303624493201,1,0,0.45758482088515295,0.4438534535105517,0.11600013098045253
cbf_safety_filter,combined_safety_stress,dynamic_obstacle_crossing,2,31,0.60,0,0,1,0.2960946549190993,0,0,1,1,0,0.9872902214881438,1,0,0.5161503163613682,0.6108993725801806,0.11820810209689779
cbf_safety_filter,combined_safety_stress,dynamic_obstacle_crossing,2,32,0.60,1,0,1,0.38565726618228174,1,0,0,1,1,0.2992860329692101,1,1,0.6936974538478654,0.7737404839677849,0.1205756186114813
cbf_safety_filter,combined_safety_stress,dynamic_obstacle_crossing,2,33,0.60,0,1,0,0.0,0,0,1,0,1,1.5366280065722906,1,0,0.48224292708834327,0.5063642303528881,0.11865375758768386
cbf_safety_filter,combined_safety_stress,dynamic_obstacle_crossing,2,34,0.60,0,0,1,0.2658015941273178,1,0,0,1,1,0.9831726761009084,1,0,0.5472222754278285,0.5558210802314869,0.12000799059546409
cbf_safety_filter,combined_safety_stress,dynamic_obstacle_crossing,2,35,0.60,1,0,1,0.355514135004206,1,0,1,1,0,0.29185322085191523,1,1,0.6596959331893787,0.7189347909167382,0.12138633362601856
cbf_safety_filter,combined_safety_stress,dynamic_obstacle_crossing,2,36,0.60,0,0,1,0.3055276848810454,1,1,0,1,0,1.1078487005759576,1,0,0.5334853143426609,0.6280503361473553,0.12161114513430053
cbf_safety_filter,combined_safety_stress,dynamic_obstacle_crossing,2,37,0.60,0,1,1,0.3278748669177696,1,1,0,1,0,1.9276210226301487,1,1,0.6640623502394175,0.6686815762141266,0.12216169849182942
cbf_safety_filter,combined_safety_stress,dynamic_obstacle_crossing,2,38,0.60,0,0,1,0.3159682629120543,1,1,0,1,1,1.1160759033187952,1,1,0.5978689887103513,0.6470332052946441,0.12490688696756251
cbf_safety_filter,combined_safety_stress,dynamic_obstacle_crossing,2,39,0.60,1,0,1,0.3001044501275377,1,1,0,1,1,0.39027622042675614,1,0,0.5213083743909368,0.6181899093227958,0.12280515206668975
cbf_safety_filter,combined_safety_stress,dynamic_obstacle_crossing,2,40,0.60,1,0,1,0.3668962666625578,0,0,0,1,0,0.29244094520128006,1,1,0.6809901792259052,0.7396295757501051,0.12387159988194149
cbf_safety_filter,combined_safety_stress,dynamic_obstacle_crossing,2,41,0.60,0,1,1,0.2809339907602297,1,1,0,1,0,1.9010921212972993,1,0,0.5866133833785883,0.583334528654963,0.12526121808811577
cbf_safety_filter,combined_safety_stress,dynamic_obstacle_crossing,2,42,0.60,1,0,1,0.25223743600624166,1,0,0,1,0,0.26068041701649225,1,0,0.4605599701666617,0.531158974556803,0.12497606998464796
cbf_safety_filter,combined_safety_stress,dynamic_obstacle_crossing,2,43,0.60,1,0,0,0.0,0,1,0,0,1,0.1441071749411783,1,0,0.5607807663501491,0.5280005825858315,0.12539137725291374
cbf_safety_filter,combined_safety_stress,dynamic_obstacle_crossing,3,0,0.60,1,0,1,0.3481192002969766,0,1,0,1,0,0.4054079623349153,1,1,0.6855020410423188,0.705489455085412,0.0
cbf_safety_filter,combined_safety_stress,dynamic_obstacle_crossing,3,1,0.60,1,0,1,0.3963016130492194,1,1,0,1,1,0.4263590523958056,1,1,0.7247818168128692,0.7930938419076716,0.009410205441138929
cbf_safety_filter,combined_safety_stress,dynamic_obstacle_crossing,3,2,0.60,0,1,1,0.29989884573487224,0,1,0,1,1,1.911452888322698,1,0,0.6050724265624124,0.6178160831543131,0.01814068986346152
cbf_safety_filter,combined_safety_stress,dynamic_obstacle_crossing,3,3,0.60,0,1,1,0.43723075282108703,1,1,0,1,0,1.9498097692006497,1,1,0.7830604587554812,0.8675104596747036,0.02612407715270447
cbf_safety_filter,combined_safety_stress,dynamic_obstacle_crossing,3,4,0.60,0,0,1,0.3675134149946606,1,1,0,1,1,1.1341850354483412,1,1,0.6476488048309691,0.7407516636266557,0.03403917794710979
cbf_safety_filter,combined_safety_stress,dynamic_obstacle_crossing,3,5,0.60,1,0,1,0.37662441115879086,0,1,0,1,1,0.41796592437518587,1,1,0.7222087888476455,0.7573171111978015,0.04054476050616219
cbf_safety_filter,combined_safety_stress,dynamic_obstacle_crossing,3,6,0.60,0,0,1,0.33734947172085916,1,1,0,1,0,1.1240965091863164,1,1,0.690097607737018,0.6859081304015621,0.04763291663461167
cbf_safety_filter,combined_safety_stress,dynamic_obstacle_crossing,3,7,0.60,0,1,0,0.0,1,0,0,0,1,1.543671471507118,1,0,0.55962326897641,0.5130860613223827,0.05240705299321882
cbf_safety_filter,combined_safety_stress,dynamic_obstacle_crossing,3,8,0.60,1,0,1,0.33808721971162814,1,0,1,1,0,0.28581883726928026,1,1,0.701487557763709,0.6872494903847784,0.05854350609283713
cbf_safety_filter,combined_safety_stress,dynamic_obstacle_crossing,3,9,0.60,1,0,1,0.33124013780133393,0,0,0,1,0,0.2834005091149644,1,1,0.6749465418988294,0.6748002505478798,0.06382071987244879
cbf_safety_filter,combined_safety_stress,dynamic_obstacle_crossing,3,10,0.60,0,1,1,0.30410899718967926,0,0,0,1,1,1.7941223607018726,1,0,0.616063428595636,0.6254709039812351,0.0688631518377801
cbf_safety_filter,combined_safety_stress,dynamic_obstacle_crossing,3,11,0.60,1,0,1,0.3750517528208304,1,1,0,1,1,0.413097820850555,1,1,0.6992864915935036,0.7544577324015098,0.07321841518834721
cbf_safety_filter,combined_safety_stress,dynamic_obstacle_crossing,3,12,0.60,0,0,1,0.35296744411821707,1,0,1,1,1,1.0032444635507631,1,1,0.6902131794279026,0.7143044438513038,0.07753008893080109
