seed,task,split,episode,stress_level,method,threshold,boundary_score,boundary_label,predicted_boundary,accepted,task_success,deployed_violation,unshielded_violation,intervention,intervention_severity,filter_dependence,transfer_violation,recovery_success,robust_utility,mechanism_utility,action_regret,hazard_probability
6,deformable_obstacle_threading,contact_mode_shift,30,,minus_counterfactual_labels,0.480000,0.683226,1,1,1,0,1,1,1,0.168633,0.480000,1,0,-0.834845,-0.276229,0.778754,0.875107
6,deformable_obstacle_threading,contact_mode_shift,30,,minus_unshielded_replay,0.480000,0.830542,1,1,1,0,1,1,1,0.184838,0.500000,1,0,-0.843829,-0.286878,0.786071,0.875107
6,deformable_obstacle_threading,contact_mode_shift,30,,minus_intervention_gradient,0.500000,0.716299,1,1,1,0,1,1,1,0.214469,0.420000,1,0,-0.835875,-0.263425,0.778204,0.875107
6,deformable_obstacle_threading,contact_mode_shift,30,,minus_boundary_margin_loss,0.480000,0.667551,1,1,1,0,0,1,1,0.175080,0.500000,1,1,-0.209875,-0.252986,0.464714,0.875107
6,deformable_obstacle_threading,contact_mode_shift,30,,minus_recovery_feasibility,0.500000,0.623891,1,1,1,0,1,1,1,0.162106,0.340000,1,0,-0.804944,-0.224177,0.759979,0.875107
6,deformable_obstacle_threading,contact_mode_shift,30,,minus_calibration_layer,0.430000,0.641083,1,1,1,1,0,1,1,0.236231,0.300000,1,1,0.846609,-0.171254,0.237322,0.875107
6,deformable_obstacle_threading,contact_mode_shift,30,,distill_only_boundary,0.480000,0.732384,1,1,1,0,1,1,1,0.148456,0.360000,1,0,-0.805050,-0.228754,0.760322,0.875107
6,deformable_obstacle_threading,contact_mode_shift,30,,cbf_feedback_only,0.380000,0.574929,1,1,1,1,0,1,1,0.256328,0.940000,1,1,0.707557,-0.410513,0.353739,0.875107
6,deformable_obstacle_threading,contact_mode_shift,30,,clipping_feedback_only,0.430000,0.967241,1,1,1,1,0,1,1,0.298073,0.860000,1,1,0.710477,-0.390418,0.357653,0.875107
6,deformable_obstacle_threading,contact_mode_shift,31,,full_counterfactual_boundary_v5,0.520000,0.663766,1,1,1,0,0,1,1,0.148031,0.280000,1,1,-0.155615,-0.166350,0.417046,0.844881
6,deformable_obstacle_threading,contact_mode_shift,31,,minus_counterfactual_labels,0.480000,0.559410,1,1,1,0,1,1,1,0.152853,0.480000,1,0,-0.830288,-0.273105,0.775914,0.844881
6,deformable_obstacle_threading,contact_mode_shift,31,,minus_unshielded_replay,0.480000,0.439482,1,0,1,0,1,1,0,0.000000,0.000000,1,0,-0.690848,-0.069280,0.692800,0.844881
6,deformable_obstacle_threading,contact_mode_shift,31,,minus_intervention_gradient,0.500000,0.621255,1,1,1,1,0,1,1,0.199241,0.420000,1,1,0.831723,-0.208410,0.255463,0.844881
6,deformable_obstacle_threading,contact_mode_shift,31,,minus_boundary_margin_loss,0.480000,0.704736,1,1,1,0,1,1,1,0.177215,0.500000,1,0,-0.841692,-0.285409,0.785099,0.844881
6,deformable_obstacle_threading,contact_mode_shift,31,,minus_recovery_feasibility,0.500000,0.534335,1,1,1,1,0,1,1,0.150095,0.340000,1,1,0.861725,-0.169799,0.237817,0.844881
6,deformable_obstacle_threading,contact_mode_shift,31,,minus_calibration_layer,0.430000,0.767216,1,1,1,1,0,1,1,0.254189,0.300000,0,1,0.841422,0.125191,0.240554,0.844881
6,deformable_obstacle_threading,contact_mode_shift,31,,distill_only_boundary,0.480000,0.796661,1,1,1,0,1,1,1,0.152306,0.360000,1,0,-0.806162,-0.229517,0.761015,0.844881
6,deformable_obstacle_threading,contact_mode_shift,31,,cbf_feedback_only,0.380000,0.726479,1,1,1,0,0,1,1,0.281674,0.940000,1,1,-0.331764,-0.435531,0.558301,0.844881
6,deformable_obstacle_threading,contact_mode_shift,31,,clipping_feedback_only,0.430000,0.561536,1,1,1,1,0,1,1,0.228972,0.860000,1,1,0.730433,-0.376736,0.345215,0.844881
6,deformable_obstacle_threading,low_signal_high_risk_shift,0,,full_counterfactual_boundary_v5,0.520000,0.593577,1,1,1,0,1,1,1,0.147239,0.280000,1,0,-0.786587,-0.198193,0.736903,0.786135
6,deformable_obstacle_threading,low_signal_high_risk_shift,0,,minus_counterfactual_labels,0.480000,0.558569,1,1,1,0,1,1,1,0.158918,0.480000,1,0,-0.832039,-0.274306,0.777005,0.786135
6,deformable_obstacle_threading,low_signal_high_risk_shift,0,,minus_unshielded_replay,0.480000,0.717144,1,1,1,0,0,1,1,0.176361,0.500000,1,1,-0.210181,-0.253199,0.464545,0.786135
6,deformable_obstacle_threading,low_signal_high_risk_shift,0,,minus_intervention_gradient,0.500000,0.673243,1,1,1,0,1,1,1,0.212546,0.420000,0,0,-0.835319,0.036956,0.777858,0.786135
6,deformable_obstacle_threading,low_signal_high_risk_shift,0,,minus_boundary_margin_loss,0.480000,0.645385,1,1,1,0,1,1,1,0.176517,0.500000,1,0,-0.841490,-0.285270,0.784973,0.786135
6,deformable_obstacle_threading,low_signal_high_risk_shift,0,,minus_recovery_feasibility,0.500000,0.499068,1,0,1,0,1,1,0,0.000000,0.000000,1,0,-0.690400,-0.069000,0.690000,0.786135
6,deformable_obstacle_threading,low_signal_high_risk_shift,0,,minus_calibration_layer,0.430000,0.880670,1,1,1,1,0,1,1,0.278442,0.300000,1,1,0.834418,-0.179611,0.244920,0.786135
6,deformable_obstacle_threading,low_signal_high_risk_shift,0,,distill_only_boundary,0.480000,0.573839,1,1,1,0,1,1,1,0.137629,0.360000,1,0,-0.801923,-0.226611,0.758373,0.786135
6,deformable_obstacle_threading,low_signal_high_risk_shift,0,,cbf_feedback_only,0.380000,0.667180,1,1,1,0,0,1,1,0.277068,0.940000,1,1,-0.330433,-0.434620,0.557472,0.786135
6,deformable_obstacle_threading,low_signal_high_risk_shift,0,,clipping_feedback_only,0.430000,0.716037,1,1,1,0,1,1,1,0.260621,0.860000,1,0,-0.941907,-0.435003,0.870912,0.786135
6,deformable_obstacle_threading,low_signal_high_risk_shift,1,,full_counterfactual_boundary_v5,0.520000,0.850789,1,1,1,0,0,1,1,0.172878,0.280000,1,1,-0.162791,-0.171270,0.421518,0.840648
6,deformable_obstacle_threading,low_signal_high_risk_shift,1,,minus_counterfactual_labels,0.480000,0.774776,1,1,1,0,1,1,1,0.182875,0.480000,1,0,-0.838958,-0.279049,0.781318,0.840648
6,deformable_obstacle_threading,low_signal_high_risk_shift,1,,minus_unshielded_replay,0.480000,0.713084,1,1,1,0,1,1,1,0.176089,0.500000,1,0,-0.841302,-0.285146,0.784496,0.840648
6,deformable_obstacle_threading,low_signal_high_risk_shift,1,,minus_intervention_gradient,0.500000,0.736641,1,1,1,0,1,1,1,0.221438,0.420000,1,0,-0.837887,-0.264805,0.779459,0.840648
6,deformable_obstacle_threading,low_signal_high_risk_shift,1,,minus_boundary_margin_loss,0.480000,0.778623,1,1,1,0,0,1,1,0.192081,0.500000,1,1,-0.214785,-0.256352,0.467775,0.840648
6,deformable_obstacle_threading,low_signal_high_risk_shift,1,,minus_recovery_feasibility,0.500000,0.671467,1,1,1,0,1,1,1,0.171511,0.340000,1,0,-0.807660,-0.226039,0.761672,0.840648
6,deformable_obstacle_threading,low_signal_high_risk_shift,1,,minus_calibration_layer,0.430000,0.996047,1,1,1,0,1,1,1,0.297019,0.300000,1,0,-0.834147,-0.235290,0.768263,0.840648
6,deformable_obstacle_threading,low_signal_high_risk_shift,1,,distill_only_boundary,0.480000,0.824088,1,1,1,1,0,1,1,0.161202,0.360000,1,1,0.854469,-0.179278,0.242616,0.840648
6,deformable_obstacle_threading,low_signal_high_risk_shift,1,,cbf_feedback_only,0.380000,0.695851,1,1,1,1,0,1,1,0.282447,0.940000,1,1,0.700013,-0.415684,0.358440,0.840648
6,deformable_obstacle_threading,low_signal_high_risk_shift,1,,clipping_feedback_only,0.430000,0.566527,1,1,1,0,1,1,1,0.236127,0.860000,1,0,-0.934833,-0.430153,0.866503,0.840648
6,deformable_obstacle_threading,low_signal_high_risk_shift,2,,full_counterfactual_boundary_v5,0.520000,0.728165,1,1,1,0,1,1,1,0.160776,0.280000,1,0,-0.790496,-0.200874,0.739340,0.864769
6,deformable_obstacle_threading,low_signal_high_risk_shift,2,,minus_counterfactual_labels,0.480000,0.521726,1,1,1,0,1,1,1,0.155077,0.480000,1,0,-0.830930,-0.273545,0.776314,0.864769
6,deformable_obstacle_threading,low_signal_high_risk_shift,2,,minus_unshielded_replay,0.480000,0.666719,1,1,1,0,1,1,1,0.171027,0.500000,1,0,-0.839840,-0.284143,0.783585,0.864769
6,deformable_obstacle_threading,low_signal_high_risk_shift,2,,minus_intervention_gradient,0.500000,0.652307,1,1,1,0,0,1,1,0.209880,0.420000,1,1,-0.203349,-0.230516,0.457378,0.864769
6,deformable_obstacle_threading,low_signal_high_risk_shift,2,,minus_boundary_margin_loss,0.480000,0.647606,1,1,1,0,1,1,1,0.176986,0.500000,1,0,-0.841626,-0.285363,0.785057,0.864769
6,deformable_obstacle_threading,low_signal_high_risk_shift,2,,minus_recovery_feasibility,0.500000,0.612981,1,1,1,0,0,1,1,0.165115,0.340000,1,1,-0.174613,-0.192773,0.440521,0.864769
6,deformable_obstacle_threading,low_signal_high_risk_shift,2,,minus_calibration_layer,0.430000,0.765881,1,1,1,0,1,1,1,0.260345,0.300000,1,0,-0.823556,-0.228028,0.761662,0.864769
6,deformable_obstacle_threading,low_signal_high_risk_shift,2,,distill_only_boundary,0.480000,0.661489,1,1,1,0,1,1,1,0.146037,0.360000,1,0,-0.804351,-0.228275,0.759887,0.864769
6,deformable_obstacle_threading,low_signal_high_risk_shift,2,,cbf_feedback_only,0.380000,0.595133,1,1,1,1,0,1,1,0.264204,0.940000,1,1,0.705282,-0.412072,0.355157,0.864769
6,deformable_obstacle_threading,low_signal_high_risk_shift,2,,clipping_feedback_only,0.430000,0.449110,1,1,1,0,1,1,1,0.216791,0.860000,1,0,-0.929249,-0.426325,0.863022,0.864769
6,deformable_obstacle_threading,low_signal_high_risk_shift,3,,full_counterfactual_boundary_v5,0.520000,0.759257,1,1,1,0,1,1,1,0.163047,0.280000,1,0,-0.791152,-0.201323,0.739748,0.848768
6,deformable_obstacle_threading,low_signal_high_risk_shift,3,,minus_counterfactual_labels,0.480000,0.758016,1,1,1,0,1,1,1,0.180262,0.480000,1,0,-0.838204,-0.278532,0.780847,0.848768
6,deformable_obstacle_threading,low_signal_high_risk_shift,3,,minus_unshielded_replay,0.480000,0.673972,1,1,1,0,1,1,1,0.171017,0.500000,0,0,-0.839838,0.015859,0.783583,0.848768
6,deformable_obstacle_threading,low_signal_high_risk_shift,3,,minus_intervention_gradient,0.500000,0.653161,1,1,1,1,0,1,1,0.209190,0.420000,1,1,0.828850,-0.210380,0.257254,0.848768
6,deformable_obstacle_threading,low_signal_high_risk_shift,3,,minus_boundary_margin_loss,0.480000,0.460883,1,0,1,0,1,1,0,0.000000,0.000000,1,0,-0.690912,-0.069320,0.693200,0.848768
6,deformable_obstacle_threading,low_signal_high_risk_shift,3,,minus_recovery_feasibility,0.500000,0.545249,1,1,1,0,1,1,1,0.156858,0.340000,1,0,-0.803429,-0.223138,0.759034,0.848768
6,deformable_obstacle_threading,low_signal_high_risk_shift,3,,minus_calibration_layer,0.430000,0.570848,1,1,1,0,1,1,1,0.228431,0.300000,1,0,-0.814339,-0.221709,0.755918,0.848768
6,deformable_obstacle_threading,low_signal_high_risk_shift,3,,distill_only_boundary,0.480000,0.743624,1,1,1,0,1,1,1,0.152909,0.360000,1,0,-0.806336,-0.229636,0.761124,0.848768
6,deformable_obstacle_threading,low_signal_high_risk_shift,3,,cbf_feedback_only,0.380000,0.736127,1,1,1,0,1,1,1,0.288987,0.940000,1,0,-0.965076,-0.468980,0.879618,0.848768
6,deformable_obstacle_threading,low_signal_high_risk_shift,3,,clipping_feedback_only,0.430000,0.825580,1,1,1,0,0,1,1,0.278101,0.860000,1,1,-0.315756,-0.406464,0.554058,0.848768
6,deformable_obstacle_threading,low_signal_high_risk_shift,4,,full_counterfactual_boundary_v5,0.520000,0.786302,1,1,1,0,1,1,1,0.165683,0.280000,1,0,-0.791913,-0.201845,0.740223,0.901777
6,deformable_obstacle_threading,low_signal_high_risk_shift,4,,minus_counterfactual_labels,0.480000,0.623246,1,1,1,0,1,1,1,0.165397,0.480000,0,0,-0.833911,0.024411,0.778171,0.901777
6,deformable_obstacle_threading,low_signal_high_risk_shift,4,,minus_unshielded_replay,0.480000,0.537974,1,1,1,0,1,1,1,0.156017,0.500000,1,0,-0.835506,-0.281171,0.780883,0.901777
6,deformable_obstacle_threading,low_signal_high_risk_shift,4,,minus_intervention_gradient,0.500000,0.651662,1,1,1,0,1,1,1,0.208943,0.420000,1,0,-0.834279,-0.262331,0.777210,0.901777
6,deformable_obstacle_threading,low_signal_high_risk_shift,4,,minus_boundary_margin_loss,0.480000,0.792395,1,1,1,1,0,1,1,0.192861,0.500000,1,1,0.816990,-0.236507,0.267915,0.901777
6,deformable_obstacle_threading,low_signal_high_risk_shift,4,,minus_recovery_feasibility,0.500000,0.613004,1,1,1,0,1,1,1,0.164270,0.340000,1,0,-0.805569,-0.224605,0.760369,0.901777
6,deformable_obstacle_threading,low_signal_high_risk_shift,4,,minus_calibration_layer,0.430000,0.898465,1,1,1,0,0,1,1,0.280645,0.300000,1,1,-0.198218,-0.200048,0.445316,0.901777
6,deformable_obstacle_threading,low_signal_high_risk_shift,4,,distill_only_boundary,0.480000,0.779188,1,1,1,0,1,1,1,0.156194,0.360000,1,0,-0.807285,-0.230286,0.761715,0.901777
6,deformable_obstacle_threading,low_signal_high_risk_shift,4,,cbf_feedback_only,0.380000,0.661792,1,1,1,0,1,1,1,0.275455,0.940000,1,0,-0.961167,-0.466300,0.877182,0.901777
6,deformable_obstacle_threading,low_signal_high_risk_shift,4,,clipping_feedback_only,0.430000,0.638146,1,1,1,0,1,1,1,0.247134,0.860000,1,0,-0.938012,-0.432332,0.868484,0.901777
6,deformable_obstacle_threading,low_signal_high_risk_shift,5,,full_counterfactual_boundary_v5,0.520000,0.741892,0,1,1,0,1,1,1,0.161898,0.196000,0,0,-0.774087,0.129312,0.729462,0.851916
6,deformable_obstacle_threading,low_signal_high_risk_shift,5,,minus_counterfactual_labels,0.480000,0.651068,0,1,1,0,0,0,1,0.169068,0.336000,0,0,-0.175086,1.107813,0.441552,0.851916
6,deformable_obstacle_threading,low_signal_high_risk_shift,5,,minus_unshielded_replay,0.480000,0.566286,0,1,1,0,0,1,1,0.159742,0.350000,1,1,-0.175502,-0.195609,0.443554,0.851916
6,deformable_obstacle_threading,low_signal_high_risk_shift,5,,minus_intervention_gradient,0.500000,0.685393,0,1,1,1,0,0,1,0.214192,0.294000,0,0,0.852505,1.134242,0.243035,0.851916
6,deformable_obstacle_threading,low_signal_high_risk_shift,5,,minus_boundary_margin_loss,0.480000,0.751929,0,1,1,0,1,1,1,0.188798,0.350000,1,0,-0.815157,-0.233402,0.769184,0.851916
6,deformable_obstacle_threading,low_signal_high_risk_shift,5,,minus_recovery_feasibility,0.500000,0.599548,0,1,1,1,0,1,1,0.163401,0.238000,0,1,0.878200,0.164491,0.227972,0.851916
6,deformable_obstacle_threading,low_signal_high_risk_shift,5,,minus_calibration_layer,0.430000,0.875821,0,1,1,0,0,1,1,0.277644,0.210000,1,1,-0.179424,-0.166874,0.433976,0.851916
6,deformable_obstacle_threading,low_signal_high_risk_shift,5,,distill_only_boundary,0.480000,0.636772,0,1,1,0,0,0,1,0.143489,0.252000,1,0,-0.150902,0.843325,0.426468,0.851916
6,deformable_obstacle_threading,low_signal_high_risk_shift,5,,cbf_feedback_only,0.380000,0.673836,0,1,1,0,0,1,1,0.278252,0.658000,0,1,-0.274601,-0.032770,0.523845,0.851916
6,deformable_obstacle_threading,low_signal_high_risk_shift,5,,clipping_feedback_only,0.430000,0.699003,0,1,1,0,0,0,1,0.257786,0.602000,1,0,-0.258495,0.690954,0.519442,0.851916
6,deformable_obstacle_threading,low_signal_high_risk_shift,6,,full_counterfactual_boundary_v5,0.520000,0.888669,1,1,1,0,0,1,1,0.176181,0.280000,1,1,-0.163745,-0.171924,0.422113,0.888884
6,deformable_obstacle_threading,low_signal_high_risk_shift,6,,minus_counterfactual_labels,0.480000,0.763320,1,1,1,0,1,1,1,0.181168,0.480000,1,0,-0.838465,-0.278711,0.781010,0.888884
6,deformable_obstacle_threading,low_signal_high_risk_shift,6,,minus_unshielded_replay,0.480000,0.747440,1,1,1,0,1,1,1,0.179421,0.500000,1,0,-0.842265,-0.285805,0.785096,0.888884
6,deformable_obstacle_threading,low_signal_high_risk_shift,6,,minus_intervention_gradient,0.500000,0.796042,1,1,1,0,1,1,1,0.229159,0.420000,1,0,-0.840117,-0.266333,0.780849,0.888884
6,deformable_obstacle_threading,low_signal_high_risk_shift,6,,minus_boundary_margin_loss,0.480000,0.838818,1,1,1,0,1,1,1,0.198586,0.500000,1,0,-0.847864,-0.289640,0.788946,0.888884
6,deformable_obstacle_threading,low_signal_high_risk_shift,6,,minus_recovery_feasibility,0.500000,0.760258,1,1,1,0,1,1,1,0.180831,0.340000,1,0,-0.810352,-0.227885,0.763350,0.888884
6,deformable_obstacle_threading,low_signal_high_risk_shift,6,,minus_calibration_layer,0.430000,1.000000,1,1,1,1,0,1,1,0.297203,0.300000,1,1,0.829000,-0.183326,0.248296,0.888884
6,deformable_obstacle_threading,low_signal_high_risk_shift,6,,distill_only_boundary,0.480000,0.827639,1,1,1,1,0,1,1,0.161087,0.360000,1,1,0.854502,-0.179255,0.242596,0.888884
6,deformable_obstacle_threading,low_signal_high_risk_shift,6,,cbf_feedback_only,0.380000,0.528703,1,1,1,0,1,1,1,0.251662,0.940000,1,0,-0.954296,-0.461589,0.872899,0.888884
6,deformable_obstacle_threading,low_signal_high_risk_shift,6,,clipping_feedback_only,0.430000,0.786689,1,1,1,0,1,1,1,0.272006,0.860000,1,0,-0.945195,-0.437257,0.872961,0.888884
6,deformable_obstacle_threading,low_signal_high_risk_shift,7,,full_counterfactual_boundary_v5,0.520000,0.739887,1,1,1,0,0,1,1,0.162490,0.280000,1,1,-0.159791,-0.169213,0.419648,0.904530
6,deformable_obstacle_threading,low_signal_high_risk_shift,7,,minus_counterfactual_labels,0.480000,0.707417,1,1,1,0,1,1,1,0.176057,0.480000,1,0,-0.836989,-0.277699,0.780090,0.904530
6,deformable_obstacle_threading,low_signal_high_risk_shift,7,,minus_unshielded_replay,0.480000,0.713573,1,1,1,0,1,1,1,0.176734,0.500000,1,0,-0.841489,-0.285273,0.784612,0.904530
6,deformable_obstacle_threading,low_signal_high_risk_shift,7,,minus_intervention_gradient,0.500000,0.845180,1,1,1,0,1,1,1,0.236954,0.420000,1,0,-0.842368,-0.267877,0.782252,0.904530
6,deformable_obstacle_threading,low_signal_high_risk_shift,7,,minus_boundary_margin_loss,0.480000,0.696208,1,1,1,1,0,1,1,0.183153,0.500000,1,1,0.819793,-0.234584,0.266168,0.904530
6,deformable_obstacle_threading,low_signal_high_risk_shift,7,,minus_recovery_feasibility,0.500000,0.743372,1,1,1,0,1,1,1,0.180012,0.340000,1,0,-0.810116,-0.227722,0.763202,0.904530
6,deformable_obstacle_threading,low_signal_high_risk_shift,7,,minus_calibration_layer,0.430000,0.711647,1,1,1,0,0,1,1,0.252249,0.300000,1,1,-0.190018,-0.194425,0.440205,0.904530
6,deformable_obstacle_threading,low_signal_high_risk_shift,7,,distill_only_boundary,0.480000,0.900034,1,1,1,0,1,1,1,0.168895,0.360000,1,0,-0.810953,-0.232801,0.764001,0.904530
6,deformable_obstacle_threading,low_signal_high_risk_shift,7,,cbf_feedback_only,0.380000,0.729415,1,1,1,0,0,1,1,0.289130,0.940000,1,1,-0.333917,-0.437008,0.559643,0.904530
6,deformable_obstacle_threading,low_signal_high_risk_shift,7,,clipping_feedback_only,0.430000,0.601856,1,1,1,0,1,1,1,0.242548,0.860000,1,0,-0.936688,-0.431424,0.867659,0.904530
6,deformable_obstacle_threading,low_signal_high_risk_shift,8,,full_counterfactual_boundary_v5,0.520000,0.856569,1,1,1,0,1,1,1,0.170907,0.280000,1,0,-0.793422,-0.202880,0.741163,0.885742
6,deformable_obstacle_threading,low_signal_high_risk_shift,8,,minus_counterfactual_labels,0.480000,0.520402,1,1,1,1,0,1,1,0.152351,0.480000,0,1,0.833057,0.078994,0.255823,0.885742
6,deformable_obstacle_threading,low_signal_high_risk_shift,8,,minus_unshielded_replay,0.480000,0.603067,1,1,1,0,1,1,1,0.161444,0.500000,1,0,-0.837073,-0.282246,0.781860,0.885742
6,deformable_obstacle_threading,low_signal_high_risk_shift,8,,minus_intervention_gradient,0.500000,0.523848,1,1,1,0,1,1,1,0.189636,0.420000,1,0,-0.828703,-0.258508,0.773735,0.885742
6,deformable_obstacle_threading,low_signal_high_risk_shift,8,,minus_boundary_margin_loss,0.480000,0.724570,1,1,1,0,1,1,1,0.183295,0.500000,1,0,-0.843448,-0.286612,0.786193,0.885742
6,deformable_obstacle_threading,low_signal_high_risk_shift,8,,minus_recovery_feasibility,0.500000,0.585214,1,1,1,0,1,1,1,0.159481,0.340000,1,0,-0.804186,-0.223657,0.759507,0.885742
6,deformable_obstacle_threading,low_signal_high_risk_shift,8,,minus_calibration_layer,0.430000,0.485415,1,1,1,0,0,1,1,0.213031,0.300000,1,1,-0.178691,-0.186660,0.433146,0.885742
6,deformable_obstacle_threading,low_signal_high_risk_shift,8,,distill_only_boundary,0.480000,0.732621,1,1,1,1,0,1,1,0.150107,0.360000,1,1,0.857673,-0.177081,0.240619,0.885742
6,deformable_obstacle_threading,low_signal_high_risk_shift,8,,cbf_feedback_only,0.380000,0.681008,1,1,1,0,1,1,1,0.277210,0.940000,1,0,-0.961674,-0.466648,0.877498,0.885742
6,deformable_obstacle_threading,low_signal_high_risk_shift,8,,clipping_feedback_only,0.430000,0.733368,1,1,1,0,1,1,1,0.261113,0.860000,1,0,-0.942049,-0.435100,0.871000,0.885742
6,deformable_obstacle_threading,low_signal_high_risk_shift,9,,full_counterfactual_boundary_v5,0.520000,0.723143,1,1,1,0,1,1,1,0.160279,0.280000,1,0,-0.790352,-0.200775,0.739250,0.898272
6,deformable_obstacle_threading,low_signal_high_risk_shift,9,,minus_counterfactual_labels,0.480000,0.674270,1,1,1,1,0,1,1,0.171857,0.480000,1,1,0.827424,-0.224868,0.259334,0.898272
6,deformable_obstacle_threading,low_signal_high_risk_shift,9,,minus_unshielded_replay,0.480000,0.874056,1,1,1,0,0,1,1,0.193834,0.500000,1,1,-0.215227,-0.256659,0.467690,0.898272
6,deformable_obstacle_threading,low_signal_high_risk_shift,9,,minus_intervention_gradient,0.500000,0.746722,1,1,1,0,1,1,1,0.222862,0.420000,1,0,-0.838298,-0.265087,0.779715,0.898272
6,deformable_obstacle_threading,low_signal_high_risk_shift,9,,minus_boundary_margin_loss,0.480000,0.671214,1,1,1,0,0,1,1,0.179713,0.500000,1,1,-0.211213,-0.253903,0.465548,0.898272
6,deformable_obstacle_threading,low_signal_high_risk_shift,9,,minus_recovery_feasibility,0.500000,0.567136,1,1,1,0,1,1,1,0.160073,0.340000,1,0,-0.804357,-0.223774,0.759613,0.898272
6,deformable_obstacle_threading,low_signal_high_risk_shift,9,,minus_calibration_layer,0.430000,0.749346,1,1,1,0,0,1,1,0.257708,0.300000,1,1,-0.191594,-0.195506,0.441187,0.898272
6,deformable_obstacle_threading,low_signal_high_risk_shift,9,,distill_only_boundary,0.480000,0.826050,1,1,1,0,1,1,1,0.161423,0.360000,1,0,-0.808795,-0.231322,0.762656,0.898272
6,deformable_obstacle_threading,low_signal_high_risk_shift,9,,cbf_feedback_only,0.380000,0.624749,1,1,1,0,0,1,1,0.269579,0.940000,1,1,-0.328271,-0.433137,0.556124,0.898272
6,deformable_obstacle_threading,low_signal_high_risk_shift,9,,clipping_feedback_only,0.430000,0.561736,1,1,1,0,1,1,1,0.235374,0.860000,1,0,-0.934616,-0.430004,0.866367,0.898272
6,deformable_obstacle_threading,low_signal_high_risk_shift,10,,full_counterfactual_boundary_v5,0.520000,0.704857,1,1,1,1,0,1,1,0.157408,0.280000,1,1,0.873677,-0.148207,0.218733,0.861579
6,deformable_obstacle_threading,low_signal_high_risk_shift,10,,minus_counterfactual_labels,0.480000,0.683034,1,1,1,0,0,1,1,0.171761,0.480000,1,1,-0.204549,-0.244849,0.459317,0.861579
6,deformable_obstacle_threading,low_signal_high_risk_shift,10,,minus_unshielded_replay,0.480000,1.000000,1,1,1,0,1,1,1,0.206627,0.500000,1,0,-0.850122,-0.291192,0.789993,0.861579
6,deformable_obstacle_threading,low_signal_high_risk_shift,10,,minus_intervention_gradient,0.500000,0.744570,1,1,1,0,1,1,1,0.221506,0.420000,1,0,-0.837907,-0.264818,0.779471,0.861579
6,deformable_obstacle_threading,low_signal_high_risk_shift,10,,minus_boundary_margin_loss,0.480000,0.684162,1,1,1,0,1,1,1,0.180148,0.500000,1,0,-0.842539,-0.285989,0.785627,0.861579
6,deformable_obstacle_threading,low_signal_high_risk_shift,10,,minus_recovery_feasibility,0.500000,0.532875,1,1,1,0,1,1,1,0.155243,0.340000,1,0,-0.802962,-0.222818,0.758744,0.861579
6,deformable_obstacle_threading,low_signal_high_risk_shift,10,,minus_calibration_layer,0.430000,0.722020,1,1,1,0,0,1,1,0.252289,0.300000,0,1,-0.190029,0.105567,0.440212,0.861579
6,deformable_obstacle_threading,low_signal_high_risk_shift,10,,distill_only_boundary,0.480000,0.746333,1,1,1,0,0,1,1,0.152909,0.360000,1,1,-0.175136,-0.197636,0.441124,0.861579
6,deformable_obstacle_threading,low_signal_high_risk_shift,10,,cbf_feedback_only,0.380000,0.851637,1,1,1,0,1,1,1,0.309699,0.940000,1,0,-0.971057,-0.473080,0.883346,0.861579
6,deformable_obstacle_threading,low_signal_high_risk_shift,10,,clipping_feedback_only,0.430000,0.628554,1,1,1,0,0,1,1,0.245339,0.860000,1,1,-0.306294,-0.399977,0.548161,0.861579
6,deformable_obstacle_threading,low_signal_high_risk_shift,11,,full_counterfactual_boundary_v5,0.520000,0.631155,1,1,1,0,0,1,1,0.151548,0.280000,1,1,-0.156631,-0.167047,0.417679,0.898903
6,deformable_obstacle_threading,low_signal_high_risk_shift,11,,minus_counterfactual_labels,0.480000,0.772549,1,1,1,0,0,1,1,0.183045,0.480000,1,1,-0.207807,-0.247083,0.461348,0.898903
6,deformable_obstacle_threading,low_signal_high_risk_shift,11,,minus_unshielded_replay,0.480000,0.793434,1,1,1,0,1,1,1,0.185342,0.500000,1,0,-0.843975,-0.286978,0.786162,0.898903
6,deformable_obstacle_threading,low_signal_high_risk_shift,11,,minus_intervention_gradient,0.500000,0.723211,1,1,1,0,1,1,1,0.220006,0.420000,1,0,-0.837474,-0.264521,0.779201,0.898903
6,deformable_obstacle_threading,low_signal_high_risk_shift,11,,minus_boundary_margin_loss,0.480000,0.904010,1,1,1,0,1,1,1,0.206977,0.500000,1,0,-0.850287,-0.291302,0.790456,0.898903
6,deformable_obstacle_threading,low_signal_high_risk_shift,11,,minus_recovery_feasibility,0.500000,0.779858,1,1,1,0,1,1,1,0.183848,0.340000,1,0,-0.811223,-0.228482,0.763893,0.898903
6,deformable_obstacle_threading,low_signal_high_risk_shift,11,,minus_calibration_layer,0.430000,0.790817,1,1,1,0,1,1,1,0.264699,0.300000,1,0,-0.824813,-0.228890,0.762446,0.898903
6,deformable_obstacle_threading,low_signal_high_risk_shift,11,,distill_only_boundary,0.480000,0.761381,1,1,1,0,0,1,1,0.155753,0.360000,1,1,-0.175958,-0.198199,0.441636,0.898903
6,deformable_obstacle_threading,low_signal_high_risk_shift,11,,cbf_feedback_only,0.380000,0.562012,1,1,1,0,1,1,1,0.258569,0.940000,1,0,-0.956291,-0.462957,0.874142,0.898903
