seed,stress_level,method,task_success,deployed_violation,unshielded_violation,intervention_rate,intervention_severity,filter_dependence,boundary_f1,boundary_ece,transfer_violation,recovery_success,robust_utility,mechanism_utility,action_regret
7,0.8,shielded_behavior_cloning,0.125000,0.733333,0.922222,0.897222,0.140155,0.393172,0.873194,0.184049,0.886111,0.211111,-0.513541,-0.117141,0.662475
7,0.8,unfiltered_policy,0.025000,0.947222,0.925000,0.000000,0.000000,0.000000,0.000000,0.651282,0.944444,0.000000,-0.636087,0.021856,0.698111
7,1.0,action_clipping_filter,0.116667,0.608333,0.958333,0.980556,0.257047,0.806728,0.913767,0.174926,0.955556,0.366667,-0.562643,-0.345144,0.715209
7,1.0,adversarial_safety_critic,0.125000,0.672222,0.938889,0.852778,0.143438,0.358722,0.852033,0.269959,0.900000,0.275000,-0.468093,-0.123598,0.633377
7,1.0,boundary_learning_filter_v4,0.141667,0.608333,0.938889,0.980556,0.153019,0.328028,0.910741,0.131105,0.838889,0.341667,-0.405619,-0.092673,0.597640
7,1.0,cbf_safety_filter,0.319444,0.366667,0.936111,1.000000,0.279687,0.899267,0.922156,0.188155,0.963889,0.569444,-0.224849,-0.351015,0.606500
7,1.0,conformal_uncertainty_shield,0.288889,0.363889,0.930556,1.000000,0.335208,0.927967,0.922156,0.264147,0.961111,0.569444,-0.275612,-0.366051,0.620360
7,1.0,counterfactual_boundary_learning_filter_v5,0.150000,0.619444,0.927778,0.997222,0.166410,0.267322,0.923538,0.119875,0.822222,0.319444,-0.394591,-0.056667,0.587055
7,1.0,geometric_projection_filter,0.105556,0.638889,0.933333,0.894444,0.196394,0.704744,0.888889,0.234017,0.969444,0.319444,-0.555053,-0.276264,0.700854
7,1.0,lagrangian_safe_rl,0.116667,0.686111,0.922222,0.875000,0.122865,0.352800,0.876404,0.229113,0.919444,0.238889,-0.478851,-0.107479,0.638274
7,1.0,oracle_boundary_teacher,0.386111,0.216667,0.902778,1.000000,0.101813,0.172200,0.922156,0.034282,0.700000,0.686111,0.145265,0.072556,0.360701
7,1.0,recovery_policy_shield,0.327778,0.425000,0.925000,0.969444,0.208629,0.687789,0.916286,0.136903,0.883333,0.500000,-0.186133,-0.224132,0.558532
7,1.0,robust_mpc_shield,0.433333,0.308333,0.944444,1.000000,0.260692,0.861000,0.922156,0.162482,0.936111,0.636111,-0.055915,-0.328337,0.547844
7,1.0,safety_filter_distillation,0.172222,0.608333,0.930556,0.988889,0.152441,0.340400,0.915663,0.141430,0.886111,0.333333,-0.377343,-0.102859,0.598910
7,1.0,shielded_behavior_cloning,0.077778,0.719444,0.936111,0.900000,0.145093,0.396367,0.879747,0.187888,0.927778,0.233333,-0.555570,-0.146164,0.668747
7,1.0,unfiltered_policy,0.013889,0.944444,0.952778,0.000000,0.000000,0.000000,0.000000,0.662679,0.944444,0.000000,-0.645800,-0.006056,0.699444
8,0.0,action_clipping_filter,0.230556,0.500000,0.822222,0.872222,0.207688,0.662678,0.719101,0.112794,0.847222,0.344444,-0.333780,-0.108869,0.631594
8,0.0,adversarial_safety_critic,0.263889,0.655556,0.738889,0.388889,0.058154,0.154611,0.527778,0.222173,0.708333,0.119444,-0.248951,0.227987,0.560421
8,0.0,boundary_learning_filter_v4,0.338889,0.497222,0.744444,0.722222,0.098081,0.225361,0.691667,0.095667,0.661111,0.283333,-0.095635,0.210648,0.500431
8,0.0,cbf_safety_filter,0.536111,0.311111,0.766667,0.855556,0.208603,0.711789,0.719697,0.174065,0.816667,0.452778,0.091692,-0.049351,0.510097
8,0.0,conformal_uncertainty_shield,0.461111,0.333333,0.783333,0.888889,0.256947,0.762797,0.729630,0.199685,0.772222,0.455556,-0.023089,-0.082453,0.542231
8,0.0,counterfactual_boundary_learning_filter_v5,0.436111,0.444444,0.713889,0.755556,0.108719,0.187056,0.678862,0.042538,0.561111,0.297222,0.043786,0.287357,0.453816
8,0.0,geometric_projection_filter,0.275000,0.583333,0.794444,0.513889,0.102206,0.368772,0.533333,0.177634,0.825000,0.222222,-0.250993,0.051397,0.591916
8,0.0,lagrangian_safe_rl,0.297222,0.600000,0.755556,0.566667,0.070648,0.212450,0.617925,0.120185,0.680556,0.175000,-0.195126,0.198367,0.548366
8,0.0,oracle_boundary_teacher,0.658333,0.144444,0.683333,0.933333,0.075858,0.148800,0.748201,0.051451,0.413889,0.558333,0.483942,0.399199,0.275666
8,0.0,recovery_policy_shield,0.597222,0.369444,0.786111,0.786111,0.149695,0.513272,0.683897,0.104688,0.702778,0.405556,0.178784,0.050934,0.455315
8,0.0,robust_mpc_shield,0.672222,0.222222,0.775000,0.900000,0.206216,0.717750,0.738971,0.157561,0.775000,0.547222,0.289240,-0.040383,0.445516
8,0.0,safety_filter_distillation,0.425000,0.469444,0.775000,0.747222,0.099339,0.238400,0.683027,0.091463,0.666667,0.294444,0.006844,0.175468,0.482111
8,0.0,shielded_behavior_cloning,0.305556,0.633333,0.766667,0.547222,0.078189,0.224506,0.604317,0.103801,0.725000,0.144444,-0.212593,0.166885,0.562970
8,0.0,unfiltered_policy,0.202778,0.788889,0.825000,0.000000,0.000000,0.000000,0.000000,0.430838,0.822222,0.000000,-0.352680,0.167144,0.611889
8,0.2,action_clipping_filter,0.219444,0.519444,0.844444,0.916667,0.221874,0.718817,0.804836,0.112865,0.880556,0.363889,-0.372800,-0.165067,0.649329
8,0.2,adversarial_safety_critic,0.222222,0.630556,0.833333,0.541667,0.082373,0.217067,0.617117,0.258064,0.752778,0.205556,-0.295606,0.092772,0.572608
8,0.2,boundary_learning_filter_v4,0.330556,0.519444,0.800000,0.827778,0.114973,0.263181,0.756856,0.111183,0.702778,0.294444,-0.130674,0.124680,0.516788
8,0.2,cbf_safety_filter,0.497222,0.319444,0.847222,0.925000,0.231369,0.793517,0.810997,0.171763,0.872222,0.527778,0.023444,-0.181711,0.534446
8,0.2,conformal_uncertainty_shield,0.491667,0.288889,0.827778,0.950000,0.278817,0.836625,0.802030,0.257267,0.833333,0.541667,0.015475,-0.174253,0.534693
8,0.2,counterfactual_boundary_learning_filter_v5,0.358333,0.463889,0.777778,0.836111,0.123770,0.213111,0.767273,0.088381,0.644444,0.316667,-0.058291,0.183878,0.481430
8,0.2,geometric_projection_filter,0.288889,0.555556,0.833333,0.608333,0.123418,0.457150,0.675214,0.213597,0.850000,0.272222,-0.242857,-0.030018,0.594673
8,0.2,lagrangian_safe_rl,0.244444,0.652778,0.813889,0.588889,0.074972,0.227733,0.676790,0.183907,0.783333,0.175000,-0.287199,0.100067,0.578423
8,0.2,oracle_boundary_teacher,0.619444,0.130556,0.772222,0.988889,0.083936,0.161350,0.809917,0.019663,0.519444,0.641667,0.447742,0.272168,0.281959
8,0.2,recovery_policy_shield,0.569444,0.347222,0.838889,0.827778,0.161531,0.559522,0.775137,0.103518,0.775000,0.452778,0.151513,-0.042441,0.461440
8,0.2,robust_mpc_shield,0.641667,0.250000,0.830556,0.955556,0.221663,0.781250,0.806071,0.152049,0.811111,0.580556,0.223063,-0.134317,0.470916
8,0.2,safety_filter_distillation,0.330556,0.494444,0.805556,0.872222,0.119362,0.286400,0.788632,0.154086,0.719444,0.338889,-0.121747,0.105050,0.518364
8,0.2,shielded_behavior_cloning,0.230556,0.658333,0.813889,0.647222,0.094233,0.272039,0.688797,0.147016,0.775000,0.197222,-0.319875,0.081979,0.594562
8,0.2,unfiltered_policy,0.138889,0.847222,0.852778,0.000000,0.000000,0.000000,0.000000,0.514758,0.861111,0.000000,-0.455433,0.124556,0.643333
8,0.4,action_clipping_filter,0.197222,0.547222,0.891667,0.925000,0.228912,0.728850,0.802676,0.135125,0.863889,0.363889,-0.417298,-0.213648,0.665133
8,0.4,adversarial_safety_critic,0.180556,0.672222,0.844444,0.613889,0.095655,0.249578,0.679012,0.258033,0.786111,0.194444,-0.375218,0.055095,0.600567
8,0.4,boundary_learning_filter_v4,0.208333,0.588889,0.838889,0.900000,0.128906,0.291667,0.828523,0.131891,0.733333,0.275000,-0.310339,0.058887,0.569381
8,0.4,cbf_safety_filter,0.472222,0.294444,0.869444,0.955556,0.243475,0.826939,0.830870,0.185503,0.894444,0.572222,0.003270,-0.224795,0.537636
8,0.4,conformal_uncertainty_shield,0.441667,0.280556,0.877778,0.980556,0.297578,0.875964,0.841424,0.260624,0.877778,0.597222,-0.044119,-0.256275,0.550124
8,0.4,counterfactual_boundary_learning_filter_v5,0.333333,0.436111,0.836111,0.916667,0.140647,0.236367,0.816807,0.091440,0.686111,0.402778,-0.076064,0.101674,0.483369
8,0.4,geometric_projection_filter,0.225000,0.538889,0.886111,0.713889,0.146982,0.537556,0.716475,0.207862,0.883333,0.352778,-0.321092,-0.127313,0.616008
8,0.4,lagrangian_safe_rl,0.219444,0.647222,0.836111,0.708333,0.091961,0.275450,0.738462,0.189694,0.802778,0.213889,-0.323904,0.051052,0.590429
8,0.4,oracle_boundary_teacher,0.502778,0.163889,0.813889,1.000000,0.089278,0.165750,0.848000,0.022247,0.561111,0.652778,0.303883,0.211950,0.317449
8,0.4,recovery_policy_shield,0.516667,0.366667,0.869444,0.913889,0.182709,0.625711,0.831650,0.112966,0.783333,0.494444,0.065472,-0.105328,0.489973
8,0.4,robust_mpc_shield,0.569444,0.194444,0.838889,0.988889,0.237114,0.819500,0.843800,0.142275,0.877778,0.647222,0.171514,-0.179223,0.474954
8,0.4,safety_filter_distillation,0.288889,0.519444,0.830556,0.930556,0.130710,0.308900,0.826667,0.131058,0.769444,0.313889,-0.188286,0.053024,0.539440
8,0.4,shielded_behavior_cloning,0.180556,0.677778,0.858333,0.688889,0.102933,0.290822,0.701754,0.185628,0.830556,0.186111,-0.390003,0.010724,0.614604
8,0.4,unfiltered_policy,0.088889,0.877778,0.883333,0.000000,0.000000,0.000000,0.000000,0.559000,0.900000,0.000000,-0.526320,0.080356,0.663111
8,0.6,action_clipping_filter,0.144444,0.605556,0.925000,0.933333,0.235810,0.758233,0.875399,0.166994,0.930556,0.341667,-0.516430,-0.281906,0.699123
8,0.6,adversarial_safety_critic,0.111111,0.700000,0.916667,0.766667,0.122754,0.319733,0.805654,0.273369,0.844444,0.222222,-0.486219,-0.067666,0.636641
8,0.6,boundary_learning_filter_v4,0.136111,0.661111,0.877778,0.936111,0.138415,0.309264,0.874003,0.147519,0.747222,0.252778,-0.436710,0.003822,0.610760
8,0.6,cbf_safety_filter,0.422222,0.322222,0.905556,0.977778,0.257698,0.864278,0.878505,0.210989,0.933333,0.583333,-0.077409,-0.290795,0.563566
8,0.6,conformal_uncertainty_shield,0.355556,0.347222,0.900000,0.997222,0.313720,0.911531,0.893683,0.288994,0.925000,0.552778,-0.186813,-0.312591,0.595853
8,0.6,counterfactual_boundary_learning_filter_v5,0.277778,0.513889,0.897222,0.966667,0.151885,0.255267,0.884013,0.106089,0.755556,0.400000,-0.189501,0.007062,0.523660
8,0.6,geometric_projection_filter,0.233333,0.580556,0.925000,0.750000,0.157995,0.578783,0.775000,0.256761,0.936111,0.341667,-0.350185,-0.200307,0.634604
8,0.6,lagrangian_safe_rl,0.163889,0.713889,0.905556,0.783333,0.104503,0.309050,0.786713,0.223214,0.847222,0.202778,-0.433632,-0.049617,0.629163
8,0.6,oracle_boundary_teacher,0.513889,0.177778,0.841667,1.000000,0.093913,0.169500,0.892308,0.022314,0.619444,0.663889,0.304497,0.164175,0.320955
8,0.6,recovery_policy_shield,0.422222,0.405556,0.908333,0.922222,0.188102,0.642361,0.858521,0.170773,0.877778,0.505556,-0.061416,-0.182779,0.524275
8,0.6,robust_mpc_shield,0.536111,0.238889,0.927778,0.986111,0.243846,0.835750,0.886822,0.178495,0.916667,0.688889,0.103880,-0.289083,0.499005
8,0.6,safety_filter_distillation,0.211111,0.586111,0.900000,0.969444,0.141785,0.328600,0.879499,0.137731,0.780556,0.336111,-0.317755,-0.032767,0.580687
8,0.6,shielded_behavior_cloning,0.141667,0.725000,0.897222,0.816667,0.125459,0.351900,0.794521,0.199279,0.900000,0.205556,-0.478615,-0.077858,0.648877
8,0.6,unfiltered_policy,0.030556,0.913889,0.900000,0.000000,0.000000,0.000000,0.000000,0.628340,0.911111,0.000000,-0.609313,0.058033,0.686333
8,0.8,action_clipping_filter,0.138889,0.591667,0.927778,0.977778,0.251885,0.797889,0.899846,0.174895,0.955556,0.358333,-0.525938,-0.309389,0.703441
8,0.8,adversarial_safety_critic,0.119444,0.713889,0.916667,0.783333,0.127359,0.326333,0.801382,0.286353,0.877778,0.225000,-0.489031,-0.081245,0.641040
8,0.8,boundary_learning_filter_v4,0.155556,0.602778,0.900000,0.969444,0.148020,0.321514,0.891641,0.111609,0.827778,0.322222,-0.385038,-0.046647,0.591403
8,0.8,cbf_safety_filter,0.361111,0.355556,0.936111,0.983333,0.268045,0.875767,0.897081,0.196320,0.933333,0.586111,-0.166792,-0.329847,0.589696
8,0.8,conformal_uncertainty_shield,0.322222,0.366667,0.925000,1.000000,0.323860,0.919075,0.904110,0.274925,0.922222,0.561111,-0.237917,-0.342785,0.611473
8,0.8,counterfactual_boundary_learning_filter_v5,0.216667,0.519444,0.919444,0.977778,0.158511,0.259311,0.893683,0.114445,0.786111,0.405556,-0.258794,-0.028502,0.539338
8,0.8,geometric_projection_filter,0.172222,0.586111,0.927778,0.836111,0.179262,0.652128,0.842809,0.241321,0.944444,0.352778,-0.437511,-0.237746,0.661234
8,0.8,lagrangian_safe_rl,0.108333,0.708333,0.911111,0.838889,0.115977,0.332733,0.821369,0.228212,0.875000,0.225000,-0.495491,-0.075284,0.643404
8,0.8,oracle_boundary_teacher,0.425000,0.219444,0.894444,1.000000,0.098122,0.170550,0.904110,0.020425,0.688889,0.675000,0.185039,0.086239,0.352950
8,0.8,recovery_policy_shield,0.380556,0.383333,0.911111,0.963889,0.201787,0.675661,0.888199,0.136161,0.875000,0.533333,-0.100974,-0.199610,0.531957
8,0.8,robust_mpc_shield,0.497222,0.297222,0.950000,0.991667,0.251749,0.845250,0.899083,0.154551,0.925000,0.652778,0.022752,-0.321453,0.528011
8,0.8,safety_filter_distillation,0.200000,0.633333,0.905556,0.988889,0.148830,0.337100,0.897397,0.127589,0.836111,0.294444,-0.362756,-0.061194,0.600308
8,0.8,shielded_behavior_cloning,0.127778,0.700000,0.925000,0.875000,0.137771,0.384100,0.872549,0.190501,0.900000,0.233333,-0.487138,-0.119207,0.649735
8,0.8,unfiltered_policy,0.033333,0.936111,0.936111,0.000000,0.000000,0.000000,0.000000,0.631193,0.958333,0.000000,-0.620473,0.007100,0.692889
8,1.0,action_clipping_filter,0.088889,0.675000,0.969444,0.966667,0.251308,0.809833,0.939439,0.226202,0.977778,0.305556,-0.632351,-0.365599,0.741438
8,1.0,adversarial_safety_critic,0.116667,0.736111,0.947222,0.900000,0.150922,0.385733,0.906585,0.320518,0.925000,0.236111,-0.524562,-0.152902,0.660076
8,1.0,boundary_learning_filter_v4,0.091667,0.666667,0.963889,0.991667,0.156462,0.338042,0.950437,0.153095,0.875000,0.297222,-0.497028,-0.135679,0.628128
8,1.0,cbf_safety_filter,0.263889,0.397222,0.977778,0.991667,0.278760,0.907883,0.950437,0.241571,0.975000,0.580556,-0.302918,-0.401039,0.628256
8,1.0,conformal_uncertainty_shield,0.263889,0.405556,0.961111,1.000000,0.335284,0.944942,0.955007,0.322500,0.975000,0.561111,-0.331116,-0.408766,0.640744
8,1.0,counterfactual_boundary_learning_filter_v5,0.169444,0.572222,0.958333,0.994444,0.166534,0.271211,0.951965,0.142254,0.786111,0.388889,-0.345528,-0.075921,0.568544
8,1.0,geometric_projection_filter,0.147222,0.591667,0.977778,0.902778,0.198229,0.720461,0.905199,0.292600,0.977778,0.386111,-0.485907,-0.326916,0.679625
8,1.0,lagrangian_safe_rl,0.102778,0.705556,0.963889,0.908333,0.127614,0.372750,0.920732,0.268391,0.941667,0.269444,-0.510803,-0.164874,0.650523
8,1.0,oracle_boundary_teacher,0.394444,0.236111,0.955556,1.000000,0.101899,0.175350,0.955007,0.055847,0.747222,0.719444,0.140939,0.003998,0.365650
8,1.0,recovery_policy_shield,0.294444,0.477778,0.950000,0.963889,0.207428,0.694778,0.937870,0.185848,0.919444,0.477778,-0.254892,-0.264614,0.582710
8,1.0,robust_mpc_shield,0.438889,0.308333,0.961111,1.000000,0.260597,0.876750,0.955007,0.211320,0.972222,0.652778,-0.053292,-0.361408,0.548606
8,1.0,safety_filter_distillation,0.111111,0.677778,0.952778,0.991667,0.154313,0.347700,0.950437,0.174058,0.908333,0.280556,-0.486238,-0.138206,0.634567
8,1.0,shielded_behavior_cloning,0.094444,0.711111,0.958333,0.919444,0.148273,0.412211,0.918182,0.232375,0.972222,0.250000,-0.537184,-0.187485,0.665221
8,1.0,unfiltered_policy,0.025000,0.963889,0.969444,0.000000,0.000000,0.000000,0.000000,0.735847,0.980556,0.000000,-0.646607,-0.033956,0.703444
9,0.0,action_clipping_filter,0.202778,0.561111,0.813889,0.863889,0.205543,0.673428,0.772563,0.118788,0.852778,0.277778,-0.402542,-0.108181,0.657609
9,0.0,adversarial_safety_critic,0.244444,0.697222,0.794444,0.408333,0.061434,0.164267,0.538462,0.260569,0.680556,0.125000,-0.298188,0.174898,0.579392
9,0.0,boundary_learning_filter_v4,0.352778,0.511111,0.788889,0.775000,0.104998,0.245875,0.735632,0.127126,0.675000,0.305556,-0.096152,0.153075,0.505805
9,0.0,cbf_safety_filter,0.541667,0.300000,0.811111,0.869444,0.212540,0.736594,0.755396,0.176957,0.838889,0.516667,0.098361,-0.109755,0.509115
9,0.0,conformal_uncertainty_shield,0.463889,0.352778,0.833333,0.850000,0.244428,0.744475,0.754098,0.274469,0.822222,0.475000,-0.025230,-0.138908,0.543445
9,0.0,counterfactual_boundary_learning_filter_v5,0.422222,0.505556,0.763889,0.766667,0.110071,0.192500,0.697495,0.108482,0.630556,0.286111,-0.010596,0.212052,0.477046
9,0.0,geometric_projection_filter,0.336111,0.605556,0.822222,0.513889,0.102745,0.379022,0.574766,0.227897,0.847222,0.219444,-0.204150,0.013646,0.588132
9,0.0,lagrangian_safe_rl,0.266667,0.633333,0.791667,0.550000,0.068883,0.210000,0.625850,0.188637,0.727778,0.158333,-0.246701,0.147648,0.564532
9,0.0,oracle_boundary_teacher,0.600000,0.152778,0.713889,0.919444,0.074427,0.149900,0.790941,0.042433,0.461111,0.577778,0.418676,0.352929,0.289874
9,0.0,recovery_policy_shield,0.547222,0.413889,0.822222,0.786111,0.149167,0.519439,0.692015,0.126497,0.741667,0.405556,0.098055,-0.001394,0.480183
9,0.0,robust_mpc_shield,0.641667,0.255556,0.819444,0.927778,0.212400,0.753250,0.779896,0.146865,0.780556,0.561111,0.227809,-0.102247,0.467666
9,0.0,safety_filter_distillation,0.400000,0.511111,0.786111,0.805556,0.106076,0.264200,0.765478,0.151112,0.694444,0.283333,-0.052341,0.143517,0.504753
9,0.0,shielded_behavior_cloning,0.280556,0.680556,0.766667,0.530556,0.075705,0.222589,0.622120,0.176317,0.733333,0.130556,-0.267101,0.163560,0.582404
9,0.0,unfiltered_policy,0.169444,0.841667,0.827778,0.000000,0.000000,0.000000,0.000000,0.498614,0.838889,0.000000,-0.420393,0.157011,0.635444
9,0.2,action_clipping_filter,0.200000,0.555556,0.886111,0.900000,0.215208,0.709500,0.798635,0.170522,0.883333,0.347222,-0.411879,-0.204419,0.662455
9,0.2,adversarial_safety_critic,0.166667,0.711111,0.855556,0.500000,0.075881,0.201667,0.588235,0.286016,0.761111,0.150000,-0.398844,0.071221,0.606481
9,0.2,boundary_learning_filter_v4,0.261111,0.575000,0.825000,0.850000,0.118947,0.273583,0.788732,0.145658,0.711111,0.275000,-0.240627,0.089460,0.550418
9,0.2,cbf_safety_filter,0.536111,0.277778,0.863889,0.958333,0.240228,0.827200,0.827018,0.199619,0.861111,0.580556,0.080609,-0.206880,0.518972
9,0.2,conformal_uncertainty_shield,0.455556,0.319444,0.877778,0.944444,0.277793,0.842553,0.827243,0.293226,0.850000,0.555556,-0.041963,-0.232896,0.552220
9,0.2,counterfactual_boundary_learning_filter_v5,0.377778,0.469444,0.802778,0.816667,0.121017,0.210233,0.773381,0.139536,0.630556,0.350000,-0.040363,0.164843,0.478478
9,0.2,geometric_projection_filter,0.288889,0.572222,0.855556,0.622222,0.125580,0.463756,0.641975,0.236088,0.872222,0.288889,-0.255317,-0.062260,0.601188
9,0.2,lagrangian_safe_rl,0.233333,0.675000,0.841667,0.602778,0.076341,0.232517,0.659708,0.249727,0.772222,0.183333,-0.314040,0.072687,0.588577
9,0.2,oracle_boundary_teacher,0.577778,0.138889,0.794444,0.977778,0.083049,0.161600,0.833876,0.048338,0.550000,0.658333,0.399689,0.239764,0.292830
9,0.2,recovery_policy_shield,0.519444,0.347222,0.847222,0.855556,0.165352,0.582544,0.792982,0.159538,0.811111,0.491667,0.094223,-0.071699,0.474891
9,0.2,robust_mpc_shield,0.616667,0.244444,0.847222,0.958333,0.224304,0.789750,0.817133,0.155275,0.852778,0.602778,0.198313,-0.167406,0.475634
9,0.2,safety_filter_distillation,0.347222,0.552778,0.830556,0.869444,0.117953,0.287500,0.793043,0.150749,0.747222,0.286111,-0.141179,0.070064,0.533576
9,0.2,shielded_behavior_cloning,0.247222,0.683333,0.833333,0.655556,0.095581,0.277789,0.698795,0.187876,0.811111,0.186111,-0.319990,0.048887,0.600161
9,0.2,unfiltered_policy,0.125000,0.886111,0.872222,0.000000,0.000000,0.000000,0.000000,0.566304,0.891667,0.000000,-0.494313,0.094422,0.658556
9,0.4,action_clipping_filter,0.155556,0.575000,0.877778,0.927778,0.229674,0.726939,0.799320,0.126249,0.902778,0.322222,-0.477671,-0.212607,0.682263
9,0.4,adversarial_safety_critic,0.172222,0.647222,0.830556,0.633333,0.098952,0.255933,0.688797,0.227106,0.780556,0.188889,-0.370257,0.068331,0.595590
9,0.4,boundary_learning_filter_v4,0.269444,0.552778,0.830556,0.911111,0.131032,0.290014,0.786942,0.072912,0.730556,0.297222,-0.224763,0.070609,0.545787
9,0.4,cbf_safety_filter,0.486111,0.291667,0.872222,0.958333,0.246733,0.820933,0.811352,0.156972,0.900000,0.580556,0.019612,-0.227344,0.533835
9,0.4,conformal_uncertainty_shield,0.450000,0.302778,0.847222,0.977778,0.298850,0.866803,0.828383,0.229103,0.866667,0.541667,-0.048088,-0.219866,0.554698
9,0.4,counterfactual_boundary_learning_filter_v5,0.350000,0.444444,0.808333,0.908333,0.138566,0.232867,0.808950,0.044352,0.655556,0.372222,-0.062826,0.140364,0.481908
9,0.4,geometric_projection_filter,0.269444,0.555556,0.869444,0.705556,0.145908,0.525256,0.692913,0.215488,0.850000,0.330556,-0.282985,-0.095626,0.610783
9,0.4,lagrangian_safe_rl,0.252778,0.647222,0.861111,0.716667,0.093659,0.276500,0.734375,0.161403,0.783333,0.233333,-0.290204,0.031836,0.584194
9,0.4,oracle_boundary_teacher,0.555556,0.172222,0.783333,1.000000,0.089741,0.164100,0.827362,0.042044,0.505556,0.611111,0.353285,0.260467,0.309445
9,0.4,recovery_policy_shield,0.455556,0.363889,0.861111,0.922222,0.183205,0.623861,0.808874,0.079031,0.750000,0.497222,0.004384,-0.087557,0.501173
9,0.4,robust_mpc_shield,0.536111,0.255556,0.858333,0.986111,0.237780,0.809500,0.824302,0.129124,0.866667,0.597222,0.100341,-0.194468,0.500096
9,0.4,safety_filter_distillation,0.275000,0.533333,0.827778,0.922222,0.129828,0.302900,0.802048,0.133299,0.758333,0.322222,-0.209936,0.060760,0.545784
9,0.4,shielded_behavior_cloning,0.222222,0.666667,0.844444,0.763889,0.114887,0.320722,0.737240,0.138206,0.791667,0.222222,-0.349398,0.024278,0.608455
9,0.4,unfiltered_policy,0.108333,0.844444,0.861111,0.000000,0.000000,0.000000,0.000000,0.522925,0.897222,0.000000,-0.485213,0.104867,0.648556
9,0.6,action_clipping_filter,0.155556,0.611111,0.941667,0.936111,0.235123,0.762772,0.876972,0.186476,0.919444,0.341667,-0.509176,-0.296702,0.699099
9,0.6,adversarial_safety_critic,0.169444,0.666667,0.908333,0.763889,0.121642,0.319978,0.807692,0.296064,0.825000,0.258333,-0.404707,-0.051135,0.614137
9,0.6,boundary_learning_filter_v4,0.191667,0.583333,0.911111,0.958333,0.141921,0.318500,0.894081,0.156807,0.805556,0.333333,-0.333136,-0.047448,0.576499
9,0.6,cbf_safety_filter,0.411111,0.319444,0.919444,0.986111,0.260033,0.878378,0.898773,0.226207,0.938889,0.600000,-0.090605,-0.312050,0.567011
9,0.6,conformal_uncertainty_shield,0.366667,0.341667,0.936111,0.986111,0.311736,0.908028,0.904908,0.303067,0.925000,0.588889,-0.170568,-0.346641,0.591076
9,0.6,counterfactual_boundary_learning_filter_v5,0.252778,0.552778,0.902778,0.969444,0.153667,0.257911,0.900929,0.111030,0.727778,0.352778,-0.240890,0.006786,0.541743
9,0.6,geometric_projection_filter,0.158333,0.588889,0.922222,0.800000,0.168262,0.623883,0.823932,0.259178,0.930556,0.352778,-0.444794,-0.215988,0.659531
9,0.6,lagrangian_safe_rl,0.113889,0.688889,0.913889,0.780556,0.105244,0.312083,0.816609,0.234643,0.872222,0.241667,-0.470271,-0.066895,0.631661
9,0.6,oracle_boundary_teacher,0.486111,0.152778,0.886111,1.000000,0.094021,0.170550,0.904110,0.057235,0.622222,0.733333,0.291371,0.118740,0.318656
9,0.6,recovery_policy_shield,0.450000,0.408333,0.919444,0.955556,0.196044,0.670728,0.889236,0.156405,0.858333,0.511111,-0.042447,-0.199431,0.524442
9,0.6,robust_mpc_shield,0.488889,0.313889,0.916667,0.986111,0.244614,0.842500,0.904908,0.194739,0.933333,0.608333,0.006240,-0.288912,0.533397
9,0.6,safety_filter_distillation,0.255556,0.602778,0.894444,0.966667,0.141054,0.330000,0.893023,0.156415,0.847222,0.300000,-0.282476,-0.047218,0.577167
9,0.6,shielded_behavior_cloning,0.141667,0.725000,0.894444,0.791667,0.120411,0.346917,0.824742,0.217414,0.869444,0.177778,-0.476165,-0.063110,0.647371
9,0.6,unfiltered_policy,0.019444,0.927778,0.930556,0.000000,0.000000,0.000000,0.000000,0.630138,0.930556,0.000000,-0.629547,0.020978,0.693000
9,0.8,action_clipping_filter,0.141667,0.619444,0.927778,0.975000,0.249300,0.792633,0.888545,0.155590,0.944444,0.322222,-0.538812,-0.304475,0.710679
9,0.8,adversarial_safety_critic,0.091667,0.683333,0.911111,0.850000,0.138687,0.356033,0.855241,0.260547,0.858333,0.238889,-0.507599,-0.082428,0.642421
9,0.8,boundary_learning_filter_v4,0.155556,0.616667,0.891667,0.975000,0.148763,0.322292,0.885449,0.126546,0.802778,0.286111,-0.394174,-0.031687,0.596075
9,0.8,cbf_safety_filter,0.375000,0.355556,0.922222,0.997222,0.268632,0.886472,0.899083,0.196769,0.936111,0.566667,-0.154761,-0.320505,0.588308
9,0.8,conformal_uncertainty_shield,0.330556,0.355556,0.930556,1.000000,0.324688,0.917458,0.900763,0.265483,0.941667,0.575000,-0.222221,-0.353230,0.606205
9,0.8,counterfactual_boundary_learning_filter_v5,0.216667,0.530556,0.891667,0.980556,0.159849,0.259389,0.888889,0.115200,0.752778,0.375000,-0.266209,0.008627,0.543144
9,0.8,geometric_projection_filter,0.119444,0.602778,0.927778,0.822222,0.177019,0.638006,0.822335,0.247090,0.950000,0.333333,-0.499036,-0.235445,0.675024
9,0.8,lagrangian_safe_rl,0.150000,0.691667,0.908333,0.813889,0.112609,0.323983,0.823129,0.210254,0.869444,0.219444,-0.439255,-0.065639,0.628081
9,0.8,oracle_boundary_teacher,0.450000,0.197222,0.902778,1.000000,0.097898,0.170250,0.900763,0.017838,0.652778,0.705556,0.224991,0.090104,0.340763
